index,latitude,longitude,area(m²),bioma
0,4.875,-60.22,2453145.916805916,Amazonia
1,4.87,-60.24,1226581.845097698,Amazonia
2,4.84625,-60.2575,17172765.24357316,Amazonia
3,4.82,-60.24,1226670.16618485,Amazonia
4,4.75,-60.145,2453584.574311574,Amazonia
5,4.67,-60.15,1226929.670168057,Amazonia
6,4.66,-60.16,1226946.6792447595,Amazonia
7,4.65,-60.17,1226963.6519289538,Amazonia
8,4.65,-60.15,1226963.6519311443,Amazonia
9,4.55,-60.57,1227131.3766407643,Amazonia
10,4.55,-60.55,1227131.3766407643,Amazonia
11,4.54,-60.56,1227147.948892361,Amazonia
12,4.503571,-60.575,3681625.1949228887,Amazonia
13,4.502778,-60.248333,8590480.58110223,Amazonia
14,4.465,-60.42,2454542.151610097,Amazonia
15,4.450625,-60.371875,12272970.707974724,Amazonia
16,4.445,-59.94,4909214.259980035,Amazonia
17,4.43,-60.36,1227327.8408704745,Amazonia
18,4.423571,-60.425,3682015.793339544,Amazonia
19,4.42,-60.35,1227343.9762323438,Amazonia
20,4.41,-60.7,1227360.0751962285,Amazonia
21,4.41,-60.465,2454720.1503902664,Amazonia
22,4.41,-60.35,1227360.0751929427,Amazonia
23,4.4,-60.83,1227376.1377456991,Amazonia
24,4.402692,-60.346538,8591600.80270873,Amazonia
25,4.39,-60.425,4909568.619130515,Amazonia
26,4.39,-60.82,1227392.1638851368,Amazonia
27,4.39,-60.47,1227392.1638851368,Amazonia
28,4.39,-60.32,1227392.1638851368,Amazonia
29,4.400161,-60.698548,44185137.10125552,Amazonia
30,4.375,-60.448333,6137088.628024252,Amazonia
31,4.38,-60.35,1227408.153611256,Amazonia
32,4.37,-60.34,1227424.1069317232,Amazonia
33,4.373571,-60.315,3682256.3674812736,Amazonia
34,4.368333,-60.83944399999999,7364528.615456377,Amazonia
35,4.35,-60.13,1227455.904333797,Amazonia
36,4.335,-60.775,3682446.8606003113,Amazonia
37,4.335,-60.08,2454959.304512238,Amazonia
38,4.32,-60.79,1227503.3273474223,Amazonia
39,4.32,-60.38,1227503.3273474223,Amazonia
40,4.328846,-60.10961500000001,8592412.783389693,Amazonia
41,4.315,-60.22,2455022.3895408767,Amazonia
42,4.305,-60.775,4910107.645637051,Amazonia
43,4.320517,-60.365,38052679.89211627,Amazonia
44,4.309615,-59.829615,14730212.938643305,Amazonia
45,4.296667,-61.08,8592790.164779313,Amazonia
46,4.2875,-60.67375,33144142.089613594,Amazonia
47,4.289545,-60.514091,9820387.646298742,Amazonia
48,4.3,-60.32,1227534.7606250716,Amazonia
49,4.3,-60.31,1227534.760627262,Amazonia
50,4.3,-60.23,1227534.760627262,Amazonia
51,4.299615,-60.19730799999999,7365208.527340396,Amazonia
52,4.29,-60.17,1227550.4226433705,Amazonia
53,4.27,-61.07,1227581.6374367264,Amazonia
54,4.27,-60.52,1227581.6374367264,Amazonia
55,4.25,-60.69,1227612.7065702358,Amazonia
56,4.245,-60.29,2455240.8930801293,Amazonia
57,4.24,-60.17,1227628.1865131792,Amazonia
58,4.248529,-60.959706,30690192.73222845,Amazonia
59,4.269444,-60.15537,34372501.25649531,Amazonia
60,4.2125,-60.005,6138341.225011063,Amazonia
61,4.217727,-60.841364,20870172.41678008,Amazonia
62,4.215769,-59.815769,11048977.337203514,Amazonia
63,4.2214,-60.7338,29463785.312687274,Amazonia
64,4.19,-59.845,2455410.079966419,Amazonia
65,4.165,-60.65,2455486.2415078203,Amazonia
66,4.17,-60.62,1227735.526451047,Amazonia
67,4.17,-60.58,1227735.526451047,Amazonia
68,4.137,-60.967,11050043.817195142,Amazonia
69,4.145,-60.25166700000001,4911108.816277036,Amazonia
70,4.145,-60.585,11049968.311196433,Amazonia
71,4.1283330000000005,-60.191667,15961423.770388056,Amazonia
72,4.122058999999999,-61.289118,22100539.286448617,Amazonia
73,4.13,-60.66,1227796.062360087,Amazonia
74,4.13,-60.62,1227796.062360087,Amazonia
75,4.12,-60.985,2455622.2105768844,Amazonia
76,4.102143,-61.149286,17189774.74576482,Amazonia
77,4.065769,-60.468846,11050986.714157453,Amazonia
78,4.059667,-60.348333,14734792.169780562,Amazonia
79,4.056667,-61.378333,13506876.856624294,Amazonia
80,4.07,-61.04,1227885.7736220085,Amazonia
81,4.07,-61.03,1227885.7736220085,Amazonia
82,4.059667,-60.739667,14734821.855004242,Amazonia
83,4.07,-60.71,1227885.7736220085,Amazonia
84,4.066818,-61.01318199999999,20874206.067794364,Amazonia
85,4.06,-61.02,1227900.5980244507,Amazonia
86,4.063571,-60.275,3683686.969672005,Amazonia
87,4.037,-60.209,9823499.706068687,Amazonia
88,4.051,-61.089,6139576.8935986925,Amazonia
89,4.05,-60.92,1227915.386005907,Amazonia
90,4.05,-60.75,1227915.386005907,Amazonia
91,4.05,-60.62,1227915.3860037168,Amazonia
92,4.05,-60.185,2455830.7720074337,Amazonia
93,4.03625,-61.2975,15963062.175925355,Amazonia
94,4.035,-61.29,2455874.990258004,Amazonia
95,4.03,-61.11,3683834.521664843,Amazonia
96,4.04,-61.06,1227930.1375619974,Amazonia
97,4.043571,-60.845,3683775.661125521,Amazonia
98,4.04,-60.75,1227930.1375630926,Amazonia
