index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
0,2017/01/11 06:00:00,0.0,11.5,0.0,-4.91,-67.94,Amazonia
1,2017/01/25 16:40:00,0.0,0.7,0.8,-2.53465,-57.90545,Amazonia
2,2017/01/06 17:36:00,0.0,0.2,0.0,-3.47543,-59.16973,Amazonia
3,2017/01/07 17:18:00,0.0,5.2,0.0,-2.20328,-56.9541,Amazonia
4,2017/01/06 17:36:00,0.0,0.0,0.03,-2.35332,-57.48573,Amazonia
5,2017/01/24 18:40:00,0.0,9.2,0.0,0.26486,-69.91401,Amazonia
6,2017/01/24 16:58:00,0.0,0.0,0.0,-2.63521,-58.10086999999999,Amazonia
7,2017/01/24 16:58:00,0.0,0.5,0.0,-3.16937,-58.44796,Amazonia
8,2017/01/16 17:49:00,0.0,41.0,0.0,-3.17771,-58.33138,Amazonia
9,2017/01/24 17:00:00,0.0,7.3,0.0,0.77122,-67.23616,Amazonia
10,2017/01/24 16:58:00,0.0,0.0,0.0,-3.20874,-58.33786,Amazonia
11,2017/01/15 22:30:00,0.0,21.6,0.0,-6.38,-67.39,Amazonia
12,2017/01/06 17:36:00,0.0,1.6,,-2.8674,-57.32369,Amazonia
13,2017/01/06 17:36:00,0.0,0.0,0.02,-2.25217,-56.72894,Amazonia
14,2017/01/26 08:30:00,0.0,25.6,0.0,-2.95,-64.47,Amazonia
15,2017/01/24 18:40:00,0.0,31.1,0.01,1.47994,-68.68712,Amazonia
16,2017/01/10 16:21:00,0.0,49.1,0.0,-2.13646,-56.8129,Amazonia
17,2017/01/22 17:35:00,0.0,7.7,0.0,-7.06447,-59.44582,Amazonia
18,2017/01/15 18:06:00,0.0,14.1,0.0,-8.47218,-64.03045,Amazonia
19,2017/01/27 17:43:00,0.0,71.2,0.0,-2.78607,-66.84295,Amazonia
20,2017/01/10 18:01:00,0.0,4.0,0.0,-2.85724,-58.34647,Amazonia
21,2017/01/03 23:30:00,0.0,9.6,,-2.89,-57.95,Amazonia
22,2017/01/03 23:30:00,0.0,9.6,,-2.89,-57.97,Amazonia
23,2017/01/05 17:55:00,0.0,0.6,,-3.4673199999999995,-57.6424,Amazonia
24,2017/01/06 17:36:00,0.0,1.6,,-2.8153200000000003,-57.33916,Amazonia
