index,latitude,longitude,area(m²),bioma
0,-2.445,-48.685,4919266.361113705,Amazonia
1,-2.485,-49.38,2459561.236024079,Amazonia
2,-3.01,-48.88,1229254.4087932454,Amazonia
3,-3.02,-47.73,1229243.4104310542,Amazonia
4,-3.16,-48.91,1229085.6059083254,Amazonia
5,-3.165769,-47.608846,15978008.788345553,Amazonia
6,-3.255,-48.525,3686929.28952454,Amazonia
7,-3.27,-47.07,1228956.6047839748,Amazonia
8,-3.87,-54.225,2456350.682109821,Amazonia
9,-3.89,-47.95,1228147.039980925,Amazonia
10,-4.111667,-47.825,4911289.404259275,Amazonia
11,-4.115,-47.25,2455637.21708535,Amazonia
12,-4.23,-47.635,2455287.260083417,Amazonia
13,-4.25,-48.15,1227612.7065702358,Amazonia
14,-4.3694440000000005,-47.966111,11046769.066028312,Amazonia
15,-4.366429,-47.095,3682288.237702318,Amazonia
16,-4.480455,-47.164091,9817923.84528288,Amazonia
17,-4.8,-46.225,2453410.4797333493,Amazonia
18,-5.11,-56.1,1226145.240446275,Amazonia
19,-5.121,-56.07100000000001,7356778.172939879,Amazonia
20,-5.375,-46.925,4902555.231757165,Amazonia
21,-5.545,-48.48,4901201.925155005,Amazonia
22,-5.66,-60.925,2450131.317619676,Amazonia
23,-5.748636,-49.204091,8574149.61759649,Amazonia
24,-5.7925,-50.53,11022980.60951844,Amazonia
25,-5.803889,-49.169444,6123824.115872976,Amazonia
26,-6.241667,-55.625,6119062.942166192,Amazonia
27,-6.29,-48.51,3671081.7437218777,Amazonia
28,-6.4,-48.065,2446879.231464473,Amazonia
29,-6.455,-50.091667,6116565.827503627,Amazonia
30,-6.56,-51.09,1223061.8817579476,Amazonia
31,-6.56,-48.77,1223061.8817579476,Amazonia
32,-6.57,-51.08,1223037.9647233284,Amazonia
33,-6.57,-48.78,1223037.9647255188,Amazonia
34,-7.466429,-63.135,3662237.619145989,Amazonia
35,-7.69,-63.195,2440259.246183265,Amazonia
36,-7.96,-63.835,2438720.9256216446,Amazonia
37,-8.24,-49.52,1218534.9223503857,Amazonia
38,-8.32,-50.2,1218293.8393947924,Amazonia
39,-8.33,-50.185,2436527.082238777,Amazonia
40,-8.395,-61.661,9744586.71852852,Amazonia
41,-8.546111,-50.341667,9740826.88082875,Amazonia
42,-8.526667,-61.405,10959004.738250516,Amazonia
43,-8.55,-61.43,1217587.8219005452,Amazonia
44,-8.56,-49.49,1217556.6912260517,Amazonia
45,-8.57,-49.51,3652576.573088309,Amazonia
46,-8.6,-55.07,1217431.806690575,Amazonia
47,-8.618636,-55.09409100000001,10956259.485866753,Amazonia
48,-8.6475,-61.77,42605154.68014285,Amazonia
49,-8.65,-64.04,1217274.886984328,Amazonia
50,-8.66,-64.055,2434486.789032285,Amazonia
51,-8.66,-63.41,1217243.394515047,Amazonia
52,-8.685,-54.885,3651509.302134911,Amazonia
53,-8.718793,-61.83431,57201489.65988097,Amazonia
54,-8.73,-61.81,1217021.934333921,Amazonia
55,-8.745,-50.318333,6084887.126337409,Amazonia
56,-8.86,-50.27,1216605.9491891451,Amazonia
57,-8.87,-50.28,1216573.697186842,Amazonia
58,-8.95,-51.295,12163143.686258873,Amazonia
59,-9.075,-50.14,2431809.1179038505,Amazonia
60,-9.07,-50.08,1215921.0645531071,Amazonia
61,-9.08,-50.09,1215888.0533507434,Amazonia
62,-9.09,-63.855,7295129.99988748,Amazonia
63,-9.1625,-64.04,12156226.264787162,Amazonia
64,-9.145,-56.88,4862723.644373242,Amazonia
65,-9.165,-63.69,2431211.988762349,Amazonia
66,-9.18,-63.68,1215555.953539525,Amazonia
67,-9.2,-63.48,1215489.0999164074,Amazonia
68,-9.2,-50.11,1215489.0999164074,Amazonia
69,-9.21,-63.47,1215455.6189038113,Amazonia
70,-9.33,-50.185,2430102.057039895,Amazonia
71,-9.385,-50.63,2429727.6963500613,Amazonia
72,-9.4,-59.755,2429625.230200072,Amazonia
73,-9.4,-50.58,1214812.6150989407,Amazonia
74,-9.415,-63.19,2429522.5834522448,Amazonia
75,-9.416429,-50.575,3644266.755346404,Amazonia
76,-9.451667,-50.465,6073240.492960893,Amazonia
77,-9.465909,-50.391364,13360503.16343432,Amazonia
78,-9.45,-50.38,1214641.236214326,Amazonia
79,-9.46,-50.6,1214606.8520887769,Amazonia
80,-9.49,-50.42,1214503.4830328405,Amazonia
81,-9.495,-50.361667,6072448.3580041,Amazonia
82,-9.52,-50.375,2428799.5779378447,Amazonia
83,-9.543333,-50.296667,8500278.608088702,Amazonia
84,-9.55,-55.055,2428591.539844428,Amazonia
85,-9.57,-58.34,1214226.2433549373,Amazonia
86,-9.6,-55.17,1214121.682717341,Amazonia
87,-9.616429,-55.185,3642190.3471824056,Amazonia
88,-9.63,-55.22,1214016.7971528128,Amazonia
89,-9.64,-55.19,1213981.763098922,Amazonia
90,-9.65,-65.735,2427893.3858811567,Amazonia
91,-9.659,-55.507,8497381.034607856,Amazonia
92,-9.665588,-55.42852900000001,15780674.806858713,Amazonia
93,-9.65,-55.2,1213946.6929416736,Amazonia
94,-9.7,-54.9,1213770.8006948815,Amazonia
95,-9.72,-64.535,2427400.3822596697,Amazonia
96,-9.785,-53.61,2426939.4169841395,Amazonia
97,-9.875,-52.175,3639462.153704614,Amazonia
98,-9.875,-51.855,4852592.271464511,Amazonia
99,-9.88,-52.16,1213130.1177555157,Amazonia
100,-9.895,-53.58,9704609.489984633,Amazonia
101,-9.91,-62.525,2426044.401245691,Amazonia
102,-9.91,-51.85,1213022.2006228454,Amazonia
103,-9.92,-51.215,2425972.312177912,Amazonia
104,-10.045,-67.745,3637579.396997532,Amazonia
105,-10.05,-54.42,1212514.2945138915,Amazonia
106,-10.0745,-54.43600000000001,16973846.023590066,Amazonia
107,-10.125,-52.775,4848957.158105051,Amazonia
108,-10.12,-52.255,4849030.725963637,Amazonia
109,-10.135,-52.148333,6061030.766694505,Amazonia
110,-10.215,-55.955,3635738.398044033,Amazonia
111,-10.23,-52.76,7271179.604189684,Amazonia
112,-10.24,-56.04,1211813.6873130754,Amazonia
113,-10.25,-56.38,1211776.452710093,Amazonia
114,-10.25,-56.05,1211776.4527111882,Amazonia
115,-10.26,-59.1,1211739.1820541352,Amazonia
116,-10.33,-51.275,2422954.556411698,Amazonia
117,-10.36,-51.945,2422728.986130072,Amazonia
118,-10.37,-51.92,1211326.8259358788,Amazonia
119,-10.383333,-52.42,8478910.569745343,Amazonia
120,-10.38,-51.93,1211289.1227734615,Amazonia
121,-10.4,-52.4,1211213.6083378932,Amazonia
122,-10.41,-52.41,1211175.7970669323,Amazonia
123,-10.43,-54.205,2422200.132846081,Amazonia
124,-10.496429,-52.325,3632539.7581249406,Amazonia
125,-10.522143,-52.006429,16950451.811709236,Amazonia
126,-10.545,-56.065,3632004.599591035,Amazonia
127,-10.555,-56.405,4842493.920951795,Amazonia
128,-10.565,-53.485,3631736.137755093,Amazonia
129,-10.565,-53.44,2421170.2210748647,Amazonia
130,-10.58,-53.45,1210527.4929511796,Amazonia
131,-10.585,-51.835,4842033.052299813,Amazonia
132,-10.626429,-51.105,3631043.105894745,Amazonia
133,-10.655,-52.045,3630695.131330002,Amazonia
134,-10.665,-54.995,3630617.6716011073,Amazonia
135,-10.66,-54.37,1210218.8064920537,Amazonia
136,-10.660714,-54.359286,26624541.24728924,Amazonia
137,-10.71,-55.075,2420049.4140787595,Amazonia
138,-10.71,-52.35,1210024.7070382843,Amazonia
139,-10.78,-54.62,1209751.4555267554,Amazonia
140,-10.8,-54.61,6048365.262229067,Amazonia
141,-10.82,-54.655,2419189.0395342954,Amazonia
142,-10.833182,-56.545909,14514386.650469102,Amazonia
143,-10.85,-59.02,1209476.439971422,Amazonia
144,-10.85,-54.31,1209476.439972517,Amazonia
145,-10.85,-54.29,1209476.4399703266,Amazonia
146,-10.86,-59.01,1209437.0080492971,Amazonia
147,-10.905,-54.51,2418518.2289887485,Amazonia
148,-10.9,-52.205,2418557.8408712647,Amazonia
149,-10.901667,-52.77944399999999,7255594.262868074,Amazonia
150,-10.965,-52.87,7254124.7726341225,Amazonia
151,-10.98,-59.07,1208961.0177552518,Amazonia
152,-11.0,-52.9,1208881.1822429607,Amazonia
153,-11.005,-52.815769,13297493.00210572,Amazonia
154,-11.02,-54.07,1208801.2028068248,Amazonia
155,-11.03,-54.08,1208761.1591199164,Amazonia
156,-11.05,-56.76,1208680.9638171806,Amazonia
157,-11.055,-54.885,4834643.552030496,Amazonia
158,-11.09,-54.605,2417040.2830095915,Amazonia
159,-11.125909,-54.62954499999999,9667031.490845414,Amazonia
160,-11.14,-54.78,1208318.304247093,Amazonia
161,-11.15,-54.79,1208277.82889051,Amazonia
162,-11.155,-54.225,4833030.2929203585,Amazonia
163,-11.175,-54.2,2416352.9573011626,Amazonia
164,-11.179545,-56.745909,8457133.85644944,Amazonia
165,-11.2,-56.75,1208074.9126251026,Amazonia
166,-11.210714,-54.285,6040130.34435844,Amazonia
167,-11.235,-64.975,4831729.327234955,Amazonia
168,-11.23,-54.395,2415905.4626403367,Amazonia
169,-11.26,-56.3,1207830.2263861964,Amazonia
170,-11.265,-52.645,7246858.637625039,Amazonia
171,-11.27,-56.29,1207789.319491372,Amazonia
172,-11.27,-52.67,1207789.319491372,Amazonia
173,-11.27,-52.66,1207789.319491372,Amazonia
174,-11.28,-52.66,1207748.3766432418,Amazonia
175,-11.285,-56.46,2415455.774487239,Amazonia
176,-11.29,-55.68,1207707.3978439968,Amazonia
177,-11.3,-55.69,1207666.383089255,Amazonia
178,-11.3,-52.67,1207666.383089255,Amazonia
179,-11.3,-52.62,1207666.383089255,Amazonia
180,-11.32,-56.19,1207584.2457275228,Amazonia
181,-11.32,-52.635,2415168.4914550455,Amazonia
182,-11.33,-56.32,1207543.1231161505,Amazonia
183,-11.330385,-56.167308,7245258.702754549,Amazonia
184,-11.33,-52.81,1207543.1231172457,Amazonia
185,-11.34,-56.31,1207501.9645613295,Amazonia
186,-11.355,-57.695,4829760.619314045,Amazonia
187,-11.35,-56.16,1207460.7700553937,Amazonia
188,-11.355,-55.50833299999999,6037180.158914579,Amazonia
189,-11.35,-52.645,2414921.5401107874,Amazonia
190,-11.36,-56.335,2414839.0792032573,Amazonia
191,-11.365,-56.39,7244393.43840937,Amazonia
192,-11.37,-57.71,1207378.2732033206,Amazonia
193,-11.37,-55.6,1207378.2732022249,Amazonia
194,-11.364412,-54.849118,21733220.898679,Amazonia
195,-11.39,-55.4325,19316481.264702767,Amazonia
196,-11.445,-54.455,4828270.500098273,Amazonia
197,-11.45,-52.77,1207046.8480581928,Amazonia
198,-11.45,-52.75,1207046.848059288,Amazonia
199,-11.46,-58.62,1207005.2581863746,Amazonia
200,-11.47,-52.78,1206963.632374394,Amazonia
201,-11.477857,-54.320714,12069344.51185918,Amazonia
202,-11.5,-52.07,1206838.5393358124,Amazonia
203,-11.51,-52.03,3620390.273438102,Amazonia
204,-11.51,-52.06,1206796.7697894687,Amazonia
205,-11.525,-58.43833299999999,4826978.015835565,Amazonia
206,-11.53,-57.535,2413426.245805161,Amazonia
207,-11.535,-52.36,2413384.3684679028,Amazonia
208,-11.54,-58.875,2413342.491126263,Amazonia
209,-11.54,-58.23,1206671.245565322,Amazonia
210,-11.54,-58.17,1206671.2455631315,Amazonia
211,-11.565588,-56.34794100000001,36197452.86986954,Amazonia
212,-11.54,-54.22,1206671.245565322,Amazonia
213,-11.555,-58.255,3619846.047688835,Amazonia
214,-11.553,-55.525,7239650.1461830875,Amazonia
215,-11.545,-52.34,7239901.661719869,Amazonia
216,-11.6,-55.01,1206419.2270579385,Amazonia
217,-11.6,-54.14,1206419.2270579385,Amazonia
218,-11.6,-51.39,3619257.6811694345,Amazonia
219,-11.61,-54.995,2412754.196471853,Amazonia
220,-11.615,-54.13,2412712.031727204,Amazonia
221,-11.625,-58.153571,7237925.1996393725,Amazonia
222,-11.62,-54.17,1206334.9334945623,Amazonia
223,-11.63,-58.12,1206292.7328305605,Amazonia
224,-11.63,-57.04,1206292.7328305605,Amazonia
225,-11.635,-54.3,2412543.229078862,Amazonia
226,-11.64,-58.11,1206250.4962504918,Amazonia
227,-11.64,-57.895,2412500.9924966027,Amazonia
228,-11.645,-57.055,3618709.2162432917,Amazonia
229,-11.645,-54.075,3618666.943734014,Amazonia
230,-11.657381,-51.650238,20505116.53987747,Amazonia
231,-11.68,-54.65,1206081.190735599,Amazonia
232,-11.68,-51.63,1206081.1907334086,Amazonia
233,-11.69,-55.325,2412077.5491284905,Amazonia
234,-11.69,-54.66,1206038.77456315,Amazonia
235,-11.69,-51.68,1206038.7745642453,Amazonia
236,-11.69,-51.66,1206038.77456315,Amazonia
237,-11.690385,-55.434231,7236190.159392937,Amazonia
238,-11.710455,-56.505909,9647630.60408053,Amazonia
239,-11.700385,-51.646538,9647843.079971312,Amazonia
240,-11.72,-59.21,1205911.3105800715,Amazonia
241,-11.724375,-54.919375,13264768.94973168,Amazonia
242,-11.725,-54.43,2411780.061338762,Amazonia
243,-11.73,-56.52,1205868.7507608808,Amazonia
244,-11.75,-51.64,1205783.5233951102,Amazonia
245,-11.737941,-51.614412,13264214.917989384,Amazonia
246,-11.76,-51.63,1205740.8558463396,Amazonia
247,-11.77,-54.4,1205698.1523957408,Amazonia
248,-11.78,-52.82,1205655.413036743,Amazonia
249,-11.821667,-56.405,4821893.431461344,Amazonia
250,-11.815,-54.545,7233033.1564674275,Amazonia
251,-11.855,-51.635,3615979.6435664236,Amazonia
252,-11.86,-55.27,1205312.205663902,Amazonia
253,-11.86,-55.175,2410624.411327804,Amazonia
254,-11.87,-55.28,1205269.143196119,Amazonia
255,-11.887308,-51.681923,26514929.493092794,Amazonia
256,-11.915,-51.665,3615246.3611742994,Amazonia
257,-11.92,-52.05,1205053.2924327392,Amazonia
258,-11.93,-52.495,4820040.022525512,Amazonia
259,-11.941667,-52.565,6024876.7822561925,Amazonia
260,-11.935,-52.52,2409976.7154873065,Amazonia
261,-11.93,-52.04,1205010.014603275,Amazonia
262,-11.94,-52.63,1204966.7008851266,Amazonia
263,-11.95,-52.61,1204923.351277198,Amazonia
264,-11.96,-52.65,1204879.9657772987,Amazonia
265,-11.96,-52.535,2409759.9315567883,Amazonia
266,-11.985,-63.505,3614335.7682264335,Amazonia
267,-12.005,-52.01,2409368.564949008,Amazonia
268,-12.025,-58.125,4818388.323482913,Amazonia
269,-12.02,-54.35,1204618.899210812,Amazonia
270,-12.02,-52.53,1204618.8992130023,Amazonia
271,-12.03,-54.34,1204575.2625295492,Amazonia
272,-12.03,-52.52,1204575.262528454,Amazonia
273,-12.045,-63.09,2409019.4714901443,Amazonia
274,-12.04,-54.35,1204531.589965078,Amazonia
275,-12.070385,-58.277308,7226402.106176903,Amazonia
276,-12.07,-57.47,1204400.3570085578,Amazonia
277,-12.071,-54.289,12044134.874800848,Amazonia
278,-12.08,-57.46,1204356.5409375394,Amazonia
279,-12.075,-52.54,7226270.693838293,Amazonia
280,-12.105,-56.665,4816987.357302132,Amazonia
281,-12.099545,-52.530455,6021343.969981993,Amazonia
282,-12.115,-56.975,3612586.7133078612,Amazonia
283,-12.13,-57.0,1204136.9224788968,Amazonia
284,-12.135,-56.595,3612366.736132138,Amazonia
285,-12.13,-51.865,2408273.844959984,Amazonia
286,-12.155,-55.75,4816151.192973937,Amazonia
287,-12.16,-57.0,1204004.7209627102,Amazonia
288,-12.160556,-54.930556,20468653.344808307,Amazonia
289,-12.154231,-54.572692,12040267.653093955,Amazonia
290,-12.161,-51.885,9632037.660105724,Amazonia
291,-12.17,-57.01,1203960.5820545335,Amazonia
292,-12.17,-52.35,1203960.5820545335,Amazonia
293,-12.18,-52.335,2407832.8145722984,Amazonia
294,-12.2,-54.26,1203827.9501490423,Amazonia
295,-12.23,-57.11,1203694.9954830618,Amazonia
296,-12.226429,-55.615,3611129.340529561,Amazonia
297,-12.23,-54.37,1203694.9954830618,Amazonia
298,-12.23,-52.375,2407389.990963933,Amazonia
299,-12.23,-52.33,1203694.9954830618,Amazonia
300,-12.24,-52.34,1203650.605541383,Amazonia
301,-12.24,-52.32,1203650.6055402877,Amazonia
302,-12.245,-57.12,2407256.7852830696,Amazonia
303,-12.25,-57.09,1203606.1797405917,Amazonia
304,-12.256429,-54.505,3610729.615905252,Amazonia
305,-12.27,-62.05,1203517.2205704337,Amazonia
306,-12.2925,-57.175,10830852.954276718,Amazonia
307,-12.285,-56.88,2406900.8051802265,Amazonia
308,-12.29,-56.835,4813712.4360706685,Amazonia
309,-12.280714,-54.815,6017318.830940744,Amazonia
310,-12.28,-51.665,2406945.374406515,Amazonia
311,-12.295,-56.855,3610195.1437929627,Amazonia
312,-12.306429,-54.745,3610061.2568656313,Amazonia
313,-12.306111,-51.773889,7220122.513738927,Amazonia
314,-12.32,-56.87,1203294.1952025727,Amazonia
315,-12.32,-56.835,2406588.3904051455,Amazonia
316,-12.32,-54.8175,7219809.812145713,Amazonia
317,-12.33,-56.855,2406498.9651519563,Amazonia
318,-12.34,-54.58,1203204.7341001285,Amazonia
319,-12.35,-54.59,1203159.949777214,Amazonia
320,-12.355,-54.56,2406275.07938664,Amazonia
321,-12.355,-54.22,2406275.07938664,Amazonia
322,-12.36,-54.58,1203115.1296083305,Amazonia
323,-12.365,-54.25,2406185.403200713,Amazonia
324,-12.37,-54.23,1203070.2735912872,Amazonia
325,-12.37,-51.225,2406140.547180384,Amazonia
326,-12.385,-52.385,3609031.2174944617,Amazonia
327,-12.395,-52.415,3608851.4349983595,Amazonia
328,-12.4025,-54.955,10826419.30683284,Amazonia
329,-12.402143,-54.710714,8420638.324634805,Amazonia
330,-12.41,-52.4,1202890.4910951843,Amazonia
331,-12.42,-54.78,1202845.4558702002,Amazonia
332,-12.43,-57.29,1202800.3848047229,Amazonia
333,-12.43,-52.42,1202800.3848047229,Amazonia
334,-12.44,-55.025,2405510.555799697,Amazonia
335,-12.44,-53.12,1202755.2779009435,Amazonia
336,-12.44,-52.41,1202755.277898753,Amazonia
337,-12.45,-54.32,1202710.135156671,Amazonia
338,-12.467,-53.119,7215763.631591703,Amazonia
339,-12.470999999999998,-52.487,8418292.909097724,Amazonia
340,-12.46,-52.43,1202664.9565828585,Amazonia
341,-12.46,-52.41,1202664.9565817632,Amazonia
342,-12.48,-57.25,1202574.4919225168,Amazonia
343,-12.488333,-56.835,4810162.0736239385,Amazonia
344,-12.49,-52.46,3607587.5817003283,Amazonia
345,-12.48,-52.395,4810297.931857241,Amazonia
346,-12.49,-57.24,1202529.2058425592,Amazonia
347,-12.495,-54.89166700000001,6012555.385402562,Amazonia
348,-12.505769,-54.457308,12024611.97896101,Amazonia
349,-12.51,-52.17,1202438.5261918327,Amazonia
350,-12.516429,-55.065,3607224.7914339607,Amazonia
351,-12.52,-53.215,2404786.265242128,Amazonia
352,-12.52,-52.45,1202393.1326232546,Amazonia
353,-12.516429,-52.405,3607224.79143177,Amazonia
354,-12.53,-55.08,1202347.7032218506,Amazonia
355,-12.568478,-57.641957,28852339.13670269,Amazonia
356,-12.571667,-52.091667,8415159.319866031,Amazonia
357,-12.61,-52.985,2403965.9566492043,Amazonia
358,-12.62,-52.97,1201937.2265164806,Amazonia
359,-12.64,-52.98,3605536.810526883,Amazonia
360,-12.629286,-55.30214300000001,12018776.667855805,Amazonia
361,-12.639444,-55.088333,7211027.797605184,Amazonia
362,-12.645,-53.0,2403645.3716360168,Amazonia
363,-12.65,-52.05,1201799.7561882571,Amazonia
364,-12.657857,-52.020714,24034800.63420948,Amazonia
365,-12.675769,-55.34423100000001,10815095.464414993,Amazonia
366,-12.705,-52.09,2403093.7712642145,Amazonia
367,-12.71,-54.985,2403047.697131521,Amazonia
368,-12.72,-55.0,1201477.7386298126,Amazonia
369,-12.73,-56.91,1201431.5928829443,Amazonia
370,-12.738333,-52.045,6006880.8034921475,Amazonia
371,-12.74,-52.96,1201385.4113295362,Amazonia
372,-12.74,-52.01,1201385.4113306315,Amazonia
373,-12.75,-52.97,1201339.1939761604,Amazonia
374,-12.76,-52.01,1201292.9408140546,Amazonia
375,-12.78,-52.96,1201200.3270866529,Amazonia
376,-12.78,-52.04,1201200.3270866529,Amazonia
377,-12.795,-61.525,3603415.5032075695,Amazonia
378,-12.8,-56.975,2402215.1403165683,Amazonia
379,-12.8,-52.05,1201107.5701571892,Amazonia
380,-12.783571,-52.93357099999999,13213341.820441075,Amazonia
381,-12.815,-54.835,4804151.616059336,Amazonia
382,-12.81,-52.03,6005305.6541729625,Amazonia
383,-12.82,-52.9,1201014.67003552,Amazonia
384,-12.83,-56.98,1200968.1662813053,Amazonia
385,-12.841667,-56.835,6004561.450913321,Amazonia
386,-12.835,-52.885,3602857.9592853524,Amazonia
387,-12.84,-52.88,1200921.626724932,Amazonia
388,-12.857857,-52.860714,14410080.901591085,Amazonia
389,-12.86,-56.725,2401656.8804880893,Amazonia
390,-12.865,-54.72,2401610.233557003,Amazonia
391,-12.87,-56.505,2401563.5866302983,Amazonia
392,-12.895,-52.285,3602018.421951996,Amazonia
393,-12.915,-53.38,2401142.869519668,Amazonia
394,-12.96,-53.38,1200360.360493215,Amazonia
395,-12.97,-56.545,2400626.711409669,Amazonia
396,-12.975,-53.37,2400579.6708476073,Amazonia
397,-12.979444,-56.57833299999999,7201550.778714352,Amazonia
398,-12.99,-53.44,1200219.238793886,Amazonia
399,-13.0,-57.11,1200172.1266702227,Amazonia
400,-13.0,-53.43,1200172.1266702227,Amazonia
401,-13.01,-57.1,1200124.9787717822,Amazonia
402,-13.025,-57.09,2400108.3707414707,Amazonia
403,-13.03,-53.345,2400061.1512901913,Amazonia
404,-13.045,-54.17,2399919.349858056,Amazonia
405,-13.08,-57.05,1199793.9418272865,Amazonia
406,-13.065,-53.37318199999999,8399126.014746953,Amazonia
407,-13.105,-52.615,13196261.65213124,Amazonia
408,-13.14,-53.67,1199508.8009345757,Amazonia
409,-13.15,-53.68,1199461.152279073,Amazonia
410,-13.171667,-53.955,5996876.422905258,Amazonia
411,-13.18,-54.93,1199317.9917723357,Amazonia
412,-13.185,-54.11,2398588.191861254,Amazonia
413,-13.201,-54.94,10792809.86531487,Amazonia
414,-13.210455,-54.255909,10792522.614648975,Amazonia
415,-13.21,-52.71,1199174.5094547076,Amazonia
416,-13.22,-56.85,1199126.6105104857,Amazonia
417,-13.22,-52.72,1199126.6105093902,Amazonia
418,-13.23,-52.73,1199078.675812297,Amazonia
419,-13.236111,-54.932778000000006,7194232.202631625,Amazonia
420,-13.28,-60.0,3596515.3982644742,Amazonia
421,-13.33,-56.533333,9588633.882491576,Amazonia
422,-13.36,-60.085,2396904.543695516,Amazonia
423,-13.360454999999998,-57.429545,5992261.323499061,Amazonia
424,-13.44,-53.615,2396127.581019464,Amazonia
425,-13.445,-53.808333,5990221.510646958,Amazonia
426,-13.46,-61.575,2395932.6257716552,Amazonia
427,-13.506429,-56.665,3593214.9162830487,Amazonia
428,-13.535,-53.58,4790397.907445478,Amazonia
429,-13.54,-53.6,3592724.8847828745,Amazonia
430,-13.575,-56.875,4789612.15700104,Amazonia
431,-13.558333,-53.89,13172735.520655412,Amazonia
432,-13.58,-54.35,1197378.446604332,Amazonia
433,-13.66,-56.67,1196983.6787794477,Amazonia
434,-13.681,-60.229,7181357.285370869,Amazonia
435,-13.69,-56.66,1196835.051742684,Amazonia
436,-13.915,-56.64,2391420.211760954,Amazonia
437,-13.975,-56.78166700000001,4781577.671427211,Amazonia
438,-14.33,-60.1,3580763.535643812,Amazonia
439,-14.377,-60.083,13126608.126842275,Amazonia
440,-14.475,-57.205,3578521.8247388992,Amazonia
441,-14.78,-57.19,1191217.2939463935,Amazonia
442,-14.81,-60.105,2382113.3889001827,Amazonia
443,-14.85,-59.73,1190842.0639326607,Amazonia
444,-14.890455,-57.13045500000001,7143707.262804448,Amazonia
445,-14.9,-57.15,1190572.9757790943,Amazonia
446,-15.325,-57.83,2376499.7101666545,Amazonia
447,-15.361,-59.981,13068778.858624116,Amazonia
448,-15.39,-57.54,1187888.9043357628,Amazonia
449,-15.4,-57.55,1187833.2396845296,Amazonia
450,-15.42,-60.005,2375443.607867897,Amazonia
451,-15.43,-59.99,1187666.0328324095,Amazonia
452,-15.545,-60.03,7122132.665265815,Amazonia
453,-15.649,-59.701,5932206.987298737,Amazonia
454,-15.825,-59.745,3556275.5150061417,Amazonia
455,-15.846111,-59.143889,7111864.262421259,Amazonia
456,-15.955,-59.66,2369376.4982756693,Amazonia
457,-16.04,-59.205,2368393.9032583497,Amazonia
458,-16.11,-58.45,1183790.429622039,Amazonia
459,-16.21,-58.585,2366413.3518830854,Amazonia
0,-3.59,-38.87,1228556.254890215,Caatinga
1,-3.6,-38.85,1228543.1426902965,Caatinga
2,-5.1,-38.27,1226163.8507385915,Caatinga
3,-5.11,-38.29,3678435.7213453976,Caatinga
4,-5.16,-40.74,1226051.6432755946,Caatinga
5,-5.17,-40.75,1226032.814698324,Caatinga
6,-5.5,-37.97,1225391.0656688584,Caatinga
7,-5.53,-37.515,2450661.521859039,Caatinga
8,-6.14,-39.465,2448067.204402984,Caatinga
9,-6.166429,-39.085,3671921.420028462,Caatinga
10,-6.375,-39.31,2446995.5846001217,Caatinga
11,-6.41,-42.455,2446832.559453914,Caatinga
12,-6.515,-42.621667,4892652.482639729,Caatinga
13,-6.51,-42.515,2446361.8445336632,Caatinga
14,-6.66,-42.485,2445642.155052904,Caatinga
15,-6.67,-42.46,1222796.7974155804,Caatinga
16,-6.68,-42.47,1222772.4810031077,Caatinga
17,-7.015,-41.415,3665823.478692458,Caatinga
18,-7.035,-41.39,4887568.534009018,Caatinga
19,-7.04,-41.47,1221872.9162613277,Caatinga
20,-7.04,-41.41,1221872.9162613277,Caatinga
21,-7.04,-41.37,1221872.9162602325,Caatinga
22,-7.061667,-41.487222,14661806.83821509,Caatinga
23,-7.335,-40.9,2442201.426810936,Caatinga
24,-7.34,-40.85,1221087.357801145,Caatinga
25,-7.35,-40.86,1221060.6103204696,Caatinga
26,-7.36,-40.88,3663101.479746012,Caatinga
