index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
0,2017/05/26 17:10:00,0.0,3.4,0.05,-4.18037,-59.40662,Amazonia
1,2017/05/03 07:32:51,0.0,0.0,0.0,-4.95474,-63.9986,Amazonia
2,2017/05/08 17:48:00,0.0,11.6,0.0,-3.9315,-63.30325,Amazonia
3,2017/05/19 12:00:19,0.0,3.1,0.03,-7.82,-65.03,Amazonia
4,2017/05/04 17:22:00,0.0,0.0,0.05,-7.66135,-63.1796,Amazonia
5,2017/05/16 18:38:00,0.0,0.0,0.25,-7.19498,-72.70602,Amazonia
6,2017/05/20 17:23:00,0.0,1.5,0.02,-3.51942,-60.3293,Amazonia
7,2017/05/14 17:34:00,0.0,0.8,0.0,-8.36377,-61.6153,Amazonia
8,2017/05/26 17:10:00,0.0,0.0,0.01,-3.06136,-57.12283000000001,Amazonia
9,2017/05/19 17:40:00,0.0,0.4,0.07,-8.5219,-58.457980000000006,Amazonia
10,2017/05/20 17:23:00,0.0,4.8,0.0,-3.45968,-68.77595,Amazonia
11,2017/05/10 17:10:00,0.0,2.0,0.0,-3.29789,-61.214180000000006,Amazonia
12,2017/05/14 17:34:00,0.0,0.8,0.0,-8.28437,-61.6309,Amazonia
13,2017/05/17 22:41:38,0.0,0.0,0.0,-3.68212,-67.6129,Amazonia
14,2017/05/25 17:29:00,0.0,0.0,0.04,-3.51185,-59.43229,Amazonia
15,2017/05/10 14:29:26,0.0,2.0,0.0,-4.25,-58.64,Amazonia
16,2017/05/15 23:03:47,0.0,0.1,0.01,-6.7298,-60.9381,Amazonia
17,2017/05/29 17:55:00,0.0,9.0,0.0,-2.77563,-67.92889,Amazonia
18,2017/05/26 17:10:00,0.0,0.0,0.05,-3.4547,-59.32486,Amazonia
19,2017/05/20 17:23:00,0.0,1.5,0.02,-3.51512,-60.30074000000001,Amazonia
20,2017/05/22 23:58:23,0.0,0.0,0.02,-0.3,-62.53,Amazonia
21,2017/05/25 17:29:00,0.0,0.0,0.04,-3.8481,-61.17761,Amazonia
22,2017/05/26 17:10:00,0.0,2.0,0.05,-4.32113,-59.67884,Amazonia
23,2017/05/25 17:29:00,0.0,1.1,0.04,-3.36849,-59.40368,Amazonia
24,2017/05/21 17:05:00,0.0,1.3,0.01,-1.79696,-65.47549000000001,Amazonia
25,2017/05/19 17:42:00,0.0,3.5,0.01,-3.06856,-59.10114,Amazonia
26,2017/05/29 17:55:00,0.0,9.0,0.0,-2.77379,-67.92999,Amazonia
27,2017/05/13 07:59:26,0.0,2.1,0.0,-4.15,-66.84,Amazonia
28,2017/05/29 17:55:00,0.0,9.0,0.0,-2.77432,-67.9335,Amazonia
29,2017/05/14 17:34:00,0.0,0.8,0.0,-8.29875,-61.6359,Amazonia
30,2017/05/26 17:10:00,0.0,4.5,0.05,-3.49852,-60.42977,Amazonia
31,2017/05/14 12:59:31,0.0,0.4,0.0,-4.46,-60.06,Amazonia
32,2017/05/26 17:10:00,0.0,0.0,0.01,-3.06472,-57.12233000000001,Amazonia
33,2017/05/29 17:54:00,0.0,2.6,0.0,-3.13393,-61.10286,Amazonia
34,2017/05/09 17:29:00,0.0,5.6,0.0,-4.92404,-66.92432,Amazonia
35,2017/05/25 17:29:00,0.0,0.0,0.04,-5.03741,-60.774980000000006,Amazonia
36,2017/05/06 15:01:00,0.0,13.9,,-2.519,-66.093,Amazonia
37,2017/05/08 17:42:00,0.0,0.9,,-7.274,-64.796,Amazonia
38,2017/05/15 17:49:00,0.0,0.0,,-2.873,-57.324,Amazonia
39,2017/05/18 18:02:00,0.0,3.3,,0.87798,-66.90068000000001,Amazonia
40,2017/05/19 17:43:00,0.0,1.6,,0.88276,-67.24728,Amazonia
41,2017/05/19 17:43:00,0.0,0.0,,-0.36862,-66.55048000000001,Amazonia
42,2017/05/19 17:43:00,0.0,1.6,,0.8862700000000001,-67.24778,Amazonia
43,2017/05/20 15:13:00,0.0,0.0,,-2.52,-66.089,Amazonia
44,2017/05/21 17:04:00,0.0,1.0,,-2.81203,-57.17204,Amazonia
45,2017/05/25 16:48:00,0.0,1.7,,-2.649,-56.75100000000001,Amazonia
46,2017/05/26 17:10:00,0.0,0.0,,-3.95859,-57.92245,Amazonia
47,2017/05/27 14:59:56,0.0,0.0,,-6.25,-61.53,Amazonia
48,2017/05/27 16:52:00,0.0,0.0,,-2.76311,-56.63385,Amazonia
49,2017/05/02 18:00:00,0.0,0.2,0.17,-7.41898,-72.68595,Amazonia
50,2017/05/03 06:30:14,0.0,0.0,0.03,-7.52,-58.48,Amazonia
51,2017/05/03 06:30:14,0.0,0.0,0.03,-7.52,-58.46,Amazonia
52,2017/05/03 05:04:00,0.0,0.0,0.03,-7.211310000000001,-59.89373000000001,Amazonia
53,2017/05/03 17:42:00,0.0,6.0,0.0,-3.93185,-63.30996999999999,Amazonia
54,2017/05/04 18:07:00,0.0,0.0,0.05,-7.672999999999999,-63.168,Amazonia
55,2017/05/04 17:22:00,0.0,0.0,0.05,-7.6654,-63.17901,Amazonia
56,2017/05/04 17:22:00,0.0,0.0,0.05,-7.66132,-63.17678000000001,Amazonia
57,2017/05/04 17:23:00,0.0,17.1,0.0,-3.25525,-58.91297,Amazonia
58,2017/05/04 17:22:00,0.0,0.0,0.02,-7.63398,-63.01071999999999,Amazonia
59,2017/05/04 17:22:00,0.0,0.0,0.05,-7.664910000000001,-63.17545,Amazonia
60,2017/05/04 17:22:00,0.0,0.0,0.05,-7.66184,-63.18034,Amazonia
61,2017/05/04 17:23:00,0.0,17.1,0.0,-3.2547200000000003,-58.90951,Amazonia
62,2017/05/05 14:19:00,0.0,0.0,0.01,-6.432,-60.799,Amazonia
63,2017/05/05 23:18:57,0.0,0.0,0.15,-9.57173,-66.8257,Amazonia
64,2017/05/05 17:04:00,0.0,0.1,0.0,-3.64428,-60.58947,Amazonia
65,2017/05/05 02:30:16,0.0,5.8,0.0,-7.31,-63.35,Amazonia
66,2017/05/05 23:18:53,0.0,0.7,0.1,-8.647689999999999,-59.5261,Amazonia
67,2017/05/05 23:19:01,0.0,0.2,0.03,-9.08624,-65.1136,Amazonia
68,2017/05/05 02:30:16,0.0,5.8,0.0,-7.31,-63.33,Amazonia
69,2017/05/06 16:46:00,0.0,20.2,0.0,-2.12373,-59.73648000000001,Amazonia
70,2017/05/07 05:28:00,0.0,0.0,0.0,-2.95396,-60.01508000000001,Amazonia
71,2017/05/07 18:07:00,0.0,6.3,0.0,-3.92551,-65.29066999999999,Amazonia
72,2017/05/07 19:30:33,0.0,0.0,0.07,-8.6,-64.26,Amazonia
73,2017/05/07 18:06:00,0.0,0.0,0.07,-8.57493,-64.16529,Amazonia
74,2017/05/07 19:30:33,0.0,0.0,0.07,-8.6,-64.28,Amazonia
75,2017/05/08 17:48:00,0.0,11.6,0.0,-3.93209,-63.307,Amazonia
76,2017/05/09 08:05:05,0.0,15.8,0.0,-4.90227,-71.3742,Amazonia
77,2017/05/09 07:59:35,0.0,1.3,0.0,-4.87,-58.16,Amazonia
78,2017/05/09 12:00:17,0.0,2.6,0.03,-7.58,-61.83,Amazonia
79,2017/05/09 17:59:16,0.0,7.7,0.0,-3.64,-65.35,Amazonia
80,2017/05/09 07:59:35,0.0,1.3,0.0,-4.87,-58.14,Amazonia
81,2017/05/09 09:58:58,0.0,1.1,0.0,-2.48,-63.18,Amazonia
82,2017/05/09 13:28:18,0.0,1.3,0.01,0.07,-63.83,Amazonia
83,2017/05/10 14:36:00,0.0,0.0,0.0,-4.393,-59.593,Amazonia
84,2017/05/10 17:11:00,0.0,0.8,0.0,-2.32872,-57.10651,Amazonia
85,2017/05/10 17:10:00,0.0,0.0,0.0,-5.2949199999999985,-60.69559,Amazonia
86,2017/05/10 17:10:00,0.0,0.0,0.0,-5.296,-60.70286,Amazonia
87,2017/05/10 17:10:00,0.0,0.1,0.0,-5.30103,-60.71672,Amazonia
88,2017/05/10 17:11:00,0.0,0.0,0.01,-2.37683,-57.58669,Amazonia
89,2017/05/10 17:10:00,0.0,0.0,0.0,-5.29815,-60.71746,Amazonia
90,2017/05/10 17:11:00,0.0,0.8,0.0,-2.33207,-57.10602,Amazonia
91,2017/05/12 18:13:00,0.0,0.1,0.0,-3.44211,-64.50764000000001,Amazonia
92,2017/05/12 18:13:00,0.0,0.1,0.0,-3.44316,-64.50446,Amazonia
93,2017/05/12 23:40:26,0.0,1.0,0.0,-1.43114,-65.2216,Amazonia
94,2017/05/14 17:34:00,0.0,17.3,0.0,-8.60602,-64.02169,Amazonia
95,2017/05/14 17:36:00,0.0,2.4,0.0,-3.89024,-63.90197,Amazonia
96,2017/05/14 17:36:00,0.0,2.9,0.0,-3.79975,-64.02123,Amazonia
97,2017/05/14 23:17:10,0.0,1.5,0.0,-1.18975,-64.5524,Amazonia
98,2017/05/14 17:35:00,0.0,0.0,0.0,-3.39422,-59.19569,Amazonia
99,2017/05/14 17:34:00,0.0,17.0,0.0,-8.59167,-64.02382,Amazonia
100,2017/05/14 18:58:13,0.0,0.2,0.04,0.36,-62.9,Amazonia
101,2017/05/14 17:34:00,0.0,0.8,0.0,-8.29541,-61.6364,Amazonia
102,2017/05/14 17:34:00,0.0,0.8,0.0,-8.30663,-61.62035,Amazonia
103,2017/05/14 17:34:00,0.0,0.8,0.0,-8.29208,-61.63691,Amazonia
104,2017/05/14 23:15:03,0.0,0.8,0.0,-8.35173,-61.6432,Amazonia
105,2017/05/14 17:34:00,0.0,0.8,0.0,-8.31329,-61.61935,Amazonia
106,2017/05/14 17:34:00,0.0,0.8,0.0,-8.27824,-61.63541,Amazonia
107,2017/05/14 17:34:00,0.0,0.8,0.0,-8.31995,-61.61834,Amazonia
108,2017/05/14 17:34:00,0.0,0.8,0.0,-8.32275,-61.61433,Amazonia
109,2017/05/14 17:34:00,0.0,0.8,0.0,-8.359910000000001,-61.6123,Amazonia
110,2017/05/14 17:34:00,0.0,0.8,0.0,-8.30996,-61.61986,Amazonia
111,2017/05/14 17:34:00,0.0,0.8,0.0,-8.28875,-61.63741,Amazonia
112,2017/05/14 17:34:00,0.0,0.8,0.0,-8.31049,-61.62336,Amazonia
113,2017/05/14 17:34:00,0.0,0.8,0.0,-8.34712,-61.61782,Amazonia
