index,latitude,longitude,area(m²),bioma
0,4.875,-60.085,3679727.761907995,Amazonia
1,4.27,-60.55,1227581.6374367264,Amazonia
2,4.255,-60.61,2455209.8967798287,Amazonia
3,4.26,-60.54,1227597.190209593,Amazonia
4,4.025,-60.735,3683849.2367944717,Amazonia
5,4.01,-60.73,1227974.1736944965,Amazonia
6,3.95,-59.65,1228061.2625063583,Amazonia
7,3.94,-59.63,3684226.9130239794,Amazonia
8,3.935,-59.715,3684255.651227556,Amazonia
9,3.93,-59.68,1228090.0007044582,Amazonia
10,3.9305,-59.6685,23333723.854301155,Amazonia
11,3.84,-60.125,2456435.038893228,Amazonia
12,3.835,-60.09,2456449.025497999,Amazonia
13,3.82,-51.6,1228245.456227503,Amazonia
14,3.795,-51.625,4913120.670922595,Amazonia
15,3.79,-59.755,2456574.1763481726,Amazonia
16,3.78,-59.77,1228300.8926246422,Amazonia
17,3.77,-59.745,4913258.606152054,Amazonia
18,3.743571,-51.725,3685053.5796346962,Amazonia
19,3.72,-60.38,1228382.9542715128,Amazonia
20,3.69,-60.61,1228423.493246805,Amazonia
21,3.68,-60.62,1228436.933371407,Amazonia
22,3.66,-60.615,2456927.408627685,Amazonia
23,3.64,-61.085,2456980.659037336,Amazonia
24,3.64,-60.11,1228490.3295197634,Amazonia
25,3.62,-60.385,4914067.1994710695,Amazonia
26,3.63,-60.37,1228503.5874649591,Amazonia
27,3.63,-60.1,1228503.5874627684,Amazonia
28,3.613333,-59.95,13513750.751241762,Amazonia
29,3.62,-60.09,1228516.808977121,Amazonia
30,3.615,-60.000714,13513777.01208449,Amazonia
31,3.6,-60.62,3685629.428074175,Amazonia
32,3.595,-60.405,3685642.540270808,Amazonia
33,3.59,-60.6,1228556.254890215,Amazonia
34,3.59,-60.1,1228556.2548880242,Amazonia
35,3.59,-60.065,2457112.509780429,Amazonia
36,3.583571,-61.515,3685694.9162000325,Amazonia
37,3.58,-60.19,1228569.3306538134,Amazonia
38,3.58,-60.09,1228569.3306549091,Amazonia
39,3.5795449999999995,-60.029545,6142846.616836034,Amazonia
40,3.57,-60.19,1228582.3699789026,Amazonia
41,3.57,-60.17,1228582.3699810929,Amazonia
42,3.57,-51.31,1228582.3699821883,Amazonia
43,3.529,-60.415,9829086.0874778,Amazonia
44,3.545,-60.175,55287450.80885812,Amazonia
45,3.52,-60.22,1228647.0200354615,Amazonia
46,3.52,-60.21,1228647.0200354615,Amazonia
47,3.51,-60.22,1228659.8407305866,Amazonia
48,3.51,-51.51,1228659.8407294913,Amazonia
49,3.485,-60.215,3686068.829768135,Amazonia
50,3.475,-60.595,4914817.686551684,Amazonia
51,3.4825,-60.5025,14744414.706885206,Amazonia
52,3.486905,-60.22881,29488498.84519477,Amazonia
53,3.46,-60.48,1228723.397597896,Amazonia
54,3.455,-51.475,3686182.794841325,Amazonia
55,3.45,-60.49,1228735.9996455328,Amazonia
56,3.45,-60.465,2457471.999293256,Amazonia
57,3.44,-51.54,1228748.5652557549,Amazonia
58,3.43,-51.55,1228761.094423086,Amazonia
59,3.415,-60.48,7372678.818863737,Amazonia
60,3.403571,-60.445,3686382.9699787805,Amazonia
61,3.39,-60.465,2457621.6933401455,Amazonia
