index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
0,2018/05/17 17:30:00,4.0,0.0,,-7.50908,-62.90775,Amazonia
1,2018/05/01 17:30:00,0.0,0.0,0.0,-4.16956,-59.4068,Amazonia
2,2018/05/01 17:30:00,0.0,5.88,0.0,-8.62608,-64.02561999999999,Amazonia
3,2018/05/01 17:30:00,0.0,5.88,0.0,-8.62762,-64.0257,Amazonia
4,2018/05/02 17:12:00,0.0,19.47,0.0,-3.78456,-60.33643000000001,Amazonia
5,2018/05/03 16:54:00,0.0,10.85,0.0,-3.86342,-63.88705,Amazonia
6,2018/05/03 16:54:00,0.0,10.85,0.0,-3.86479,-63.88786999999999,Amazonia
7,2018/05/04 17:35:00,0.0,0.03,0.0,-6.102,-59.91,Amazonia
8,2018/05/05 18:00:00,0.0,26.68,0.0,-7.89181,-61.47391999999999,Amazonia
9,2018/05/08 17:00:00,0.0,16.92,0.0,-2.45112,-67.08006,Amazonia
10,2018/05/08 06:06:00,0.0,0.5,0.01,-9.20139,-66.10887,Amazonia
11,2018/05/08 06:06:00,0.0,0.5,0.01,-9.20143,-66.11214,Amazonia
12,2018/05/08 06:06:00,0.0,0.5,0.01,-9.20199,-66.10799,Amazonia
13,2018/05/08 17:00:00,0.0,0.05,0.0,-6.83749,-59.09676,Amazonia
14,2018/05/10 18:06:00,0.0,0.0,0.01,-7.26105,-64.73093,Amazonia
15,2018/05/11 17:40:00,0.0,3.35,0.03,-3.509,-59.187,Amazonia
16,2018/05/11 17:40:00,0.0,3.35,0.03,-3.508,-59.177,Amazonia
17,2018/05/11 17:40:00,0.0,0.0,0.0,-5.625,-63.185,Amazonia
18,2018/05/11 17:40:00,0.0,16.17,0.0,-1.42,-60.303,Amazonia
19,2018/05/11 17:40:00,0.0,1.73,0.03,-2.634,-60.945,Amazonia
20,2018/05/11 05:06:00,0.0,1.2,0.01,-2.48544,-59.69218000000001,Amazonia
21,2018/05/11 17:48:00,0.0,16.17,0.0,-1.41494,-60.30065,Amazonia
22,2018/05/11 17:48:00,0.0,32.45,0.03,-3.17873,-60.84106,Amazonia
23,2018/05/11 17:48:00,0.0,0.9,0.0,-3.86164,-63.60146,Amazonia
