index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
0,2019/02/09 17:30:00,4.0,0.0,0.72,0.878,-62.624,Amazonia
1,2019/02/09 17:12:00,2.0,3.25,0.02,-0.29006,-65.53268,Amazonia
2,2019/02/09 17:52:40,0.0,0.0,0.0,-0.21632,-66.84779,Amazonia
3,2019/02/18 16:43:21,0.0,0.0,0.0,-3.45166,-64.5479,Amazonia
4,2019/02/20 17:45:05,0.0,0.0,0.0,-0.08238,-67.0948,Amazonia
5,2019/02/20 17:45:05,0.0,0.0,0.0,1.08686,-67.66373,Amazonia
6,2019/02/23 16:48:19,0.0,0.0,0.0,0.86319,-62.62864,Amazonia
7,2019/02/26 17:32:33,0.0,0.0,0.0,0.5998600000000001,-69.24886,Amazonia
8,2019/02/26 17:32:33,0.0,0.0,0.0,1.0078200000000002,-67.19808,Amazonia
9,2019/02/26 17:32:33,0.0,0.0,0.0,1.62561,-69.38464,Amazonia
10,2019/02/27 17:13:38,0.0,0.0,0.0,1.55232,-68.66771,Amazonia
11,2019/02/27 17:13:38,0.0,0.0,0.0,1.62317,-69.03274,Amazonia
12,2019/02/27 17:13:38,0.0,0.0,0.0,1.62267,-69.0359,Amazonia
13,2019/02/28 16:54:42,0.0,0.0,0.0,-0.61254,-64.78551999999999,Amazonia
14,2019/02/28 16:54:42,0.0,0.0,0.0,1.45471,-67.22205,Amazonia
15,2019/02/06 17:04:10,0.0,0.0,0.0,-3.52455,-59.33391,Amazonia
16,2019/02/19 18:05:26,0.0,0.0,0.0,-3.5540800000000004,-68.84465,Amazonia
17,2019/02/20 17:45:05,0.0,0.0,0.0,0.02288,-67.29521,Amazonia
18,2019/02/20 17:45:05,0.0,0.0,0.0,0.35299,-67.31118000000001,Amazonia
19,2019/02/20 17:45:05,0.0,0.0,0.0,1.07866,-67.24768,Amazonia
20,2019/02/20 17:45:05,0.0,0.0,0.0,1.81156,-67.3369,Amazonia
21,2019/02/20 17:45:05,0.0,0.0,0.0,1.62568,-69.05289,Amazonia
22,2019/02/21 17:26:10,0.0,0.0,0.0,-0.37656,-66.21255,Amazonia
23,2019/02/21 17:26:10,0.0,0.0,0.0,-0.23623,-66.854,Amazonia
24,2019/02/21 17:26:10,0.0,0.0,0.0,0.02882,-67.2893,Amazonia
25,2019/02/23 16:48:19,0.0,0.0,0.0,0.85793,-62.62783,Amazonia
