index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
0,2018/06/01 18:00:00,3.0,0.0,,-2.518,-66.098,Amazonia
1,2018/06/01 18:00:00,3.0,0.0,,-2.517,-66.089,Amazonia
2,2018/06/01 17:54:00,10.0,0.0,,-6.32198,-62.33566999999999,Amazonia
3,2018/06/01 17:54:00,10.0,0.0,,-6.3215,-62.33724,Amazonia
4,2018/06/12 17:48:00,0.0,1.08,,-2.79164,-56.63681999999999,Amazonia
5,2018/06/12 17:40:00,4.0,0.0,,-3.175,-57.956,Amazonia
6,2018/06/12 17:40:00,3.0,2.25,,-2.838,-56.931,Amazonia
7,2018/06/12 17:48:00,9.0,0.0,,-2.92332,-65.28695,Amazonia
8,2018/06/12 17:48:00,4.0,0.0,,-3.1758900000000003,-57.95074,Amazonia
9,2018/06/12 17:48:00,3.0,2.25,,-2.84002,-56.93163000000001,Amazonia
10,2018/06/12 17:48:00,3.0,2.25,,-2.83847,-56.93081,Amazonia
11,2018/06/12 17:48:00,0.0,1.08,,-2.73987,-56.6516,Amazonia
12,2018/06/13 17:24:00,5.0,0.0,,-3.49681,-56.89736,Amazonia
13,2018/06/13 17:24:00,4.0,0.0,,-6.21834,-62.2126,Amazonia
14,2018/06/13 17:24:00,6.0,0.0,,-3.73635,-57.21664000000001,Amazonia
15,2018/06/14 17:30:00,4.0,0.0,,-2.991,-56.778,Amazonia
16,2018/06/14 17:06:00,4.0,0.0,,-3.79313,-57.30818000000001,Amazonia
17,2018/06/15 16:48:00,7.0,17.5,,-3.719430000000001,-57.11625,Amazonia
18,2018/06/15 16:48:00,7.0,12.2,,-3.13311,-57.00643,Amazonia
19,2018/06/16 16:30:00,4.0,6.3,,-3.71305,-57.3662,Amazonia
20,2018/06/16 16:30:00,4.0,6.3,,-3.71234,-57.36133,Amazonia
21,2018/06/22 16:18:00,3.0,0.0,,-2.89657,-57.20079000000001,Amazonia
22,2018/06/22 16:18:00,3.0,0.0,,-2.89558,-57.20229000000001,Amazonia
23,2018/06/23 17:42:00,3.0,0.0,,-3.2196700000000003,-56.82288000000001,Amazonia
24,2018/06/23 17:42:00,3.0,0.0,,-3.21783,-56.82423000000001,Amazonia
25,2018/06/23 17:25:00,0.0,4.35,,-2.967,-57.22,Amazonia
26,2018/06/24 17:18:00,4.0,0.0,,-3.10313,-56.82126,Amazonia
27,2018/06/25 17:00:00,6.0,0.0,,-4.18161,-57.53363,Amazonia
28,2018/06/25 17:00:00,4.0,0.0,,-3.65818,-57.97561,Amazonia
29,2018/06/25 17:00:00,4.0,0.0,,-3.53822,-57.40979,Amazonia
30,2018/06/26 15:00:00,25.0,0.0,,-7.707000000000002,-66.999,Amazonia
31,2018/06/26 16:42:00,5.0,0.0,,-3.76635,-57.43539000000001,Amazonia
32,2018/06/28 17:48:00,7.0,0.05,,-3.63462,-57.4744,Amazonia
33,2018/06/28 17:48:00,3.0,1.83,,-3.3697,-57.53665,Amazonia
34,2018/06/28 17:48:00,3.0,13.72,,-2.91074,-57.20444000000001,Amazonia
35,2018/06/28 17:48:00,2.0,15.55,,-2.85049,-57.20694,Amazonia
