index,latitude,longitude,area(m²),bioma
0,4.485,-60.648333,6136184.028011395,Amazonia
1,4.453571,-60.385,3681870.138109751,Amazonia
2,4.421667,-59.865,6136735.943736381,Amazonia
3,4.415,-60.346111,6136752.079097156,Amazonia
4,4.38,-60.255,2454816.307229084,Amazonia
5,4.33,-61.165,2454975.112180526,Amazonia
6,4.32,-61.15,1227503.3273474223,Amazonia
7,4.32,-60.95,1227503.3273474223,Amazonia
8,4.31,-60.84,3682557.150165948,Amazonia
9,4.31,-61.16,1227519.062193454,Amazonia
10,4.32,-60.925,14729992.32310528,Amazonia
11,4.285,-60.665,3682666.8935339963,Amazonia
12,4.28,-60.405,2455132.096494511,Amazonia
13,4.28,-60.255,2455132.096494511,Amazonia
14,4.275,-60.135,3682729.3231185176,Amazonia
15,4.27,-60.21,1227581.6374367264,Amazonia
16,4.26,-60.16,3682791.53421108,Amazonia
17,4.27,-60.956,20868793.937133525,Amazonia
18,4.26375,-60.18875,4910373.208067697,Amazonia
19,4.245,-60.22,2455240.893083415,Amazonia
20,4.22,-60.735,2455318.074305076,Amazonia
21,4.195,-60.65,2455394.782107593,Amazonia
22,4.19,-60.76,1227705.0399832095,Amazonia
23,4.18,-60.7,1227720.3014287162,Amazonia
24,4.17,-60.64,1227735.526451047,Amazonia
25,4.165,-60.038333,6138723.198073509,Amazonia
26,4.165,-59.895,3683221.7679610574,Amazonia
27,4.18375,-60.7575,42969948.04631948,Amazonia
28,4.155,-60.586111,6138768.7274707975,Amazonia
29,4.14,-60.375,9822202.480374807,Amazonia
30,4.13,-61.385,7366761.258392382,Amazonia
31,4.125,-61.00766700000001,22100434.16804301,Amazonia
32,4.14,-60.77,1227780.9830118408,Amazonia
33,4.13,-61.41,1227796.062360087,Amazonia
34,4.138333,-61.323889,9822247.754839437,Amazonia
35,4.136667,-60.551667,9822277.986373518,Amazonia
36,4.12,-60.55,1227811.1052884422,Amazonia
37,4.12,-60.36,1227811.1052917282,Amazonia
38,4.108333,-59.995,4911319.380856317,Amazonia
39,4.1666,-60.6504,92081192.35801576,Amazonia
40,4.08,-60.43,1227870.9127974857,Amazonia
41,4.06,-60.455,2455801.1960489014,Amazonia
42,4.04,-59.785,2455860.275123995,Amazonia
43,4.013333,-60.181667,14735675.296351407,Amazonia
44,4.015,-61.09,2455933.7051057173,Amazonia
45,4.01,-60.425,2455948.347388993,Amazonia
46,3.97,-60.67,7368208.695352111,Amazonia
47,4.022273,-60.447424,56485291.52326603,Amazonia
48,3.98,-60.27,1228017.8820129344,Amazonia
49,3.98,-59.69,1228017.8820096487,Amazonia
50,3.985952,-61.117857,24560109.814089,Amazonia
51,3.975,-60.311087,25788345.80059081,Amazonia
52,3.965,-59.675,3684111.5959757217,Amazonia
53,3.980833,-60.61833299999999,25788272.3705839,Amazonia
54,3.96,-60.34,1228046.83876652,Amazonia
55,3.957,-59.727667,12280497.125867682,Amazonia
56,3.96,-59.64,1228046.83876652,Amazonia
57,3.972368,-60.556579000000006,36840955.9872839,Amazonia
58,3.945,-60.305,3684212.562144732,Amazonia
59,3.945,-59.68,2456136.9123239024,Amazonia
60,3.94,-60.675,2456151.2996372785,Amazonia
61,3.94,-60.275,2456151.2996372785,Amazonia
62,3.93,-59.64,1228090.0007044582,Amazonia
63,3.92,-60.99,1228104.3151649106,Amazonia
64,3.923571,-60.955,3684298.63103428,Amazonia
65,3.927,-61.175667,22105562.099170886,Amazonia
66,3.905,-60.855,38072116.89536985,Amazonia
67,3.91,-61.02,1228118.593197806,Amazonia
68,3.91,-59.665,2456237.186395612,Amazonia
69,3.8875,-61.16,8597029.134159531,Amazonia
70,3.9,-61.03,1228132.834803144,Amazonia
71,3.89,-60.57,1228147.0399820202,Amazonia
72,3.87,-60.295,2456350.682103249,Amazonia
73,3.86,-60.99,1228189.436946734,Amazonia
74,3.892273,-60.318636,82285375.54948317,Amazonia
75,3.857857,-61.145,17194764.192258704,Amazonia
76,3.85,-60.55,1228203.4964120954,Amazonia
77,3.84,-60.69,1228217.519446614,Amazonia
78,3.84,-60.575,2456435.038893228,Amazonia
79,3.84,-60.26,1228217.519446614,Amazonia
80,3.850625,-60.993125,98256101.89206135,Amazonia
81,3.805,-60.78,24565117.21142568,Amazonia
82,3.805,-60.933333,9826088.691380957,Amazonia
83,3.82,-60.79,1228245.4562285985,Amazonia
84,3.81,-61.29,1228259.369973874,Amazonia
85,3.818684,-60.669211,17195463.8503825,Amazonia
86,3.8,-60.78,1228273.2472883065,Amazonia
87,3.802778,-60.52944399999999,9826185.832590746,Amazonia
88,3.79,-60.67,1228287.0881751818,Amazonia
89,3.83463,-60.550926,94570100.16733757,Amazonia
90,3.78,-60.315,2456601.7852514754,Amazonia
91,3.784667,-61.304,57730230.75178555,Amazonia
92,3.725,-59.790714,4913491.0595037965,Amazonia
93,3.733125,-59.949375,12283679.806799386,Amazonia
94,3.715,-59.91,2456779.4579645377,Amazonia
95,3.72,-59.885,4913531.780647541,Amazonia
96,3.668333,-60.96,9827629.321684528,Amazonia
97,3.638846,-61.31423100000001,7370955.198618694,Amazonia
98,3.63,-60.215,2457007.1749299183,Amazonia
99,3.61,-61.19,1228529.9940529636,Amazonia
100,3.6,-61.165,4914172.570761186,Amazonia
101,3.6,-60.048,20885154.20595788,Amazonia
102,3.59,-61.19,1228556.25489131,Amazonia
103,3.575,-61.515,7371455.029030986,Amazonia
104,3.565,-60.708333,6142937.8556841,Amazonia
105,3.555,-60.675,3685799.0850576567,Amazonia
106,3.46,-60.375,2457446.795191411,Amazonia
107,3.4325,-60.38,6143780.377341162,Amazonia
108,3.3710000000000004,-60.547,12288268.685555944,Amazonia
109,3.29,-60.865,2457865.3524411046,Amazonia
110,3.275,-60.68,2457901.2635065885,Amazonia
111,3.255,-60.705,3686917.4163621035,Amazonia
112,3.240333,-60.73566700000001,12289922.02414639,Amazonia
113,3.163571,-61.165,3687245.2725868924,Amazonia
