index,latitude,longitude,area(m²),bioma
0,4.36,-60.785,2454880.047679934,Amazonia
1,4.35,-60.675,2454911.8086697846,Amazonia
2,4.25,-60.95,1227612.7065702358,Amazonia
3,4.250333,-60.935667,19641725.14067022,Amazonia
4,4.2125,-60.8525,19642590.45160486,Amazonia
5,4.189615,-60.599615,11049360.366374874,Amazonia
6,4.21,-60.59,1227674.407846763,Amazonia
7,4.2,-60.59,1227689.7421243838,Amazonia
8,4.2,-60.58,1227689.7421243838,Amazonia
9,4.19,-60.105,2455410.079966419,Amazonia
10,4.18,-60.68,1227720.3014265257,Amazonia
11,4.17,-60.09,1227735.526451047,Amazonia
12,4.17,-60.05,1227735.526451047,Amazonia
13,4.16,-60.695,2455501.430113546,Amazonia
14,4.16,-60.68,1227750.715055678,Amazonia
15,4.159545,-60.06409100000001,9822051.14059728,Amazonia
16,4.141667,-61.105,4911108.779859336,Amazonia
17,4.115,-61.1,2455637.21708316,Amazonia
18,4.143125,-60.705312,34377713.23459876,Amazonia
19,4.101875,-60.98625,20873267.978401054,Amazonia
20,4.093571,-60.87785699999999,8594932.264934905,Amazonia
21,4.08,-59.99,1227870.9127974857,Amazonia
22,4.082647,-61.073235,15962247.052356375,Amazonia
23,4.065,-60.0,2455786.371646459,Amazonia
24,4.048333,-61.105,6139562.105612856,Amazonia
25,4.05,-61.075,2455830.7720074337,Amazonia
26,4.05,-59.99,1227915.3860037168,Amazonia
27,4.02,-61.36,1227959.53140903,Amazonia
28,4.01,-61.37,1227974.1736944965,Amazonia
29,3.9925,-60.95625,18420020.695416294,Amazonia
30,3.975,-61.35,2456050.26061206,Amazonia
31,3.98,-51.65,1228017.8820129344,Amazonia
32,3.973571,-51.635,3684082.639215565,Amazonia
33,3.91,-60.59,1228118.593197806,Amazonia
34,3.9,-60.42,1228132.834803144,Amazonia
35,3.885667,-60.563667,22106646.13682559,Amazonia
36,3.868333,-60.4325,9825444.979680624,Amazonia
37,3.86,-59.87,6140947.111880745,Amazonia
38,3.8,-51.565,2456546.494576613,Amazonia
39,3.79,-61.02,1228287.0881729908,Amazonia
40,3.78,-51.55,3684902.6414430835,Amazonia
