index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
0,2018/03/13 17:54:00,0.0,0.0,0.02,-2.82024,-66.81123000000001,Amazonia
1,2018/03/12 18:12:00,0.0,0.28,0.0,-3.52806,-68.92437,Amazonia
2,2018/03/25 17:30:00,0.0,10.27,0.0,-2.51141,-66.06596,Amazonia
3,2018/03/13 17:54:00,0.0,0.0,0.02,-0.14098,-67.12656,Amazonia
4,2018/03/28 05:30:00,0.0,6.4,0.0,-7.91775,-61.54224,Amazonia
5,2018/03/21 17:00:00,0.0,0.08,0.01,-1.86066,-60.21993000000001,Amazonia
6,2018/03/20 17:18:00,0.0,0.0,0.01,-3.86579,-58.17267,Amazonia
7,2018/03/16 18:36:00,0.0,0.0,0.04,0.8203,-67.22478000000001,Amazonia
8,2018/03/17 18:18:00,0.0,2.28,0.0,0.5968399999999999,-69.26408,Amazonia
9,2018/03/10 17:06:00,0.0,2.68,0.0,-7.91706,-61.54125,Amazonia
10,2018/03/12 18:12:00,0.0,0.3,0.01,-1.83506,-69.06155,Amazonia
11,2018/03/15 17:18:00,0.0,0.0,0.04,-0.19022,-66.97436,Amazonia
12,2018/03/14 17:36:00,0.0,0.0,0.02,-0.11729,-67.15289,Amazonia
13,2018/03/02 18:00:00,0.0,25.32,0.0,-3.78334,-62.04734000000001,Amazonia
14,2018/03/02 18:00:00,0.0,12.68,0.0,-3.65263,-61.72761,Amazonia
15,2018/03/14 17:36:00,0.0,0.4,0.03,1.6872900000000002,-69.14554,Amazonia
16,2018/03/02 05:18:00,0.0,24.53,0.0,-1.4107,-60.29922,Amazonia
17,2018/03/16 16:54:00,0.0,3.22,0.02,-0.44147,-65.03361,Amazonia
18,2018/03/14 16:20:27,0.0,0.0,0.03,-0.19,-67.1,Amazonia
19,2018/03/01 18:18:00,0.0,9.25,0.06,-4.89403,-62.4716,Amazonia
20,2018/03/13 17:54:00,0.0,0.0,0.03,-4.81591,-66.91332,Amazonia
21,2018/03/12 18:12:00,0.0,0.0,0.01,-0.06537000000000001,-67.09512,Amazonia
22,2018/03/16 16:54:00,0.0,3.22,0.02,-0.43518,-65.03469,Amazonia
23,2018/03/16 18:36:00,0.0,36.75,0.0,-7.3010100000000016,-72.77108,Amazonia
24,2018/03/12 18:12:00,0.0,0.0,0.05,1.7719,-67.30819,Amazonia
25,2018/03/15 17:18:00,0.0,0.0,0.04,-0.19543,-66.9734,Amazonia
26,2018/03/27 16:48:00,0.0,8.8,0.04,-3.38076,-59.52125,Amazonia
27,2018/03/15 17:18:00,0.0,0.0,0.04,-0.19024,-66.97299,Amazonia
28,2018/03/14 17:36:00,0.0,0.0,0.04,0.8776,-67.25233,Amazonia
29,2018/03/12 18:12:00,0.0,0.0,0.03,0.03562,-68.16785,Amazonia
30,2018/03/13 17:54:00,0.0,0.0,0.03,-0.17057999999999998,-67.09728,Amazonia
31,2018/03/01 18:18:00,0.0,5.83,0.06,-3.39071,-59.26425,Amazonia
32,2018/03/12 18:12:00,0.0,0.32,0.0,-4.18052,-69.62425,Amazonia
33,2018/03/15 17:12:00,0.0,0.0,0.0,-2.87149,-67.81090999999999,Amazonia
34,2018/03/26 17:06:00,0.0,0.63,0.14,-3.41015,-59.84544,Amazonia
35,2018/03/31 17:12:00,0.0,21.38,0.0,-3.86566,-63.8877,Amazonia
36,2018/03/02 18:00:00,0.0,1.0,0.0,-3.64017,-59.45016,Amazonia
37,2018/03/10 17:12:00,0.0,0.0,0.01,0.63345,-66.13374,Amazonia
38,2018/03/14 17:36:00,0.0,0.0,0.0,1.49209,-68.20295,Amazonia
39,2018/03/14 17:36:00,0.0,0.0,0.03,-0.15937,-67.10526,Amazonia
40,2018/03/04 17:18:00,0.0,10.38,0.01,-3.46443,-61.11221,Amazonia
41,2018/03/21 17:00:00,0.0,0.08,0.01,-1.85648,-60.2206,Amazonia
42,2018/03/28 16:30:00,0.0,13.15,0.03,-4.119680000000002,-59.39563,Amazonia
43,2018/03/14 17:36:00,0.0,0.4,0.03,1.68792,-69.14158,Amazonia
44,2018/03/02 18:00:00,0.0,25.32,0.0,-3.77889,-62.04803,Amazonia
45,2018/03/11 18:30:00,0.0,0.0,0.01,0.0763,-68.89893000000001,Amazonia
46,2018/03/02 18:00:00,0.0,15.15,0.0,-2.99643,-60.99151,Amazonia
47,2018/03/03 17:42:00,0.0,9.2,,-2.57297,-57.1167,Amazonia
48,2018/03/14 17:36:00,0.0,0.0,0.03,-0.13225,-67.02165,Amazonia
49,2018/03/03 17:42:00,0.0,2.17,0.0,-3.30796,-58.82227,Amazonia
50,2018/03/12 18:12:00,0.0,0.0,0.03,1.23636,-69.26575,Amazonia
51,2018/03/27 16:48:00,0.0,4.5,0.04,-3.69424,-60.27833,Amazonia
52,2018/03/02 18:00:00,0.0,1.27,0.0,-3.76169,-59.66236,Amazonia
53,2018/03/20 17:18:00,0.0,0.4,0.01,-1.98488,-59.78004,Amazonia
54,2018/03/13 17:54:00,0.0,0.0,0.02,-2.9087,-67.08084000000001,Amazonia
