index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
0,2018/04/10 17:24:00,0.0,12.87,,-2.75241,-56.73415,Amazonia
1,2018/04/10 17:30:00,0.0,0.25,,-0.14188,-66.93134,Amazonia
2,2018/04/10 17:30:00,0.0,0.25,,-0.14301,-66.93101999999999,Amazonia
3,2018/04/26 17:24:00,0.0,0.0,,-4.08841,-57.92459,Amazonia
4,2018/04/26 17:24:00,0.0,0.0,,-4.0885099999999985,-57.92443000000001,Amazonia
5,2018/04/28 16:48:00,0.0,2.3,,-3.77443,-57.30383000000001,Amazonia
6,2018/04/03 18:00:00,0.0,17.0,0.0,-3.03227,-65.13413,Amazonia
7,2018/04/03 18:00:00,0.0,17.0,0.0,-3.03336,-65.13015,Amazonia
8,2018/04/03 18:00:00,0.0,17.0,0.0,-3.03405,-65.13452,Amazonia
9,2018/04/03 18:00:00,0.0,17.0,0.0,-3.03598,-65.1336,Amazonia
10,2018/04/04 17:42:00,0.0,16.27,0.01,-3.3317300000000003,-59.52265,Amazonia
11,2018/04/06 17:00:00,0.0,1.35,0.0,-8.239360000000001,-59.59003000000001,Amazonia
12,2018/04/07 16:42:00,0.0,16.92,0.0,-4.338,-61.66076999999999,Amazonia
13,2018/04/08 05:24:00,0.0,0.05,0.0,-7.92048,-61.56651,Amazonia
14,2018/04/08 05:24:00,0.0,0.05,0.0,-7.92052,-61.55223,Amazonia
15,2018/04/08 05:24:00,0.0,0.05,0.0,-7.9210699999999985,-61.5487,Amazonia
16,2018/04/08 05:24:00,0.0,0.05,0.0,-7.92266,-61.55235,Amazonia
17,2018/04/08 05:24:00,0.0,0.05,0.0,-7.923210000000001,-61.54881999999999,Amazonia
18,2018/04/08 05:24:00,0.0,0.05,0.0,-7.9238300000000015,-61.56703,Amazonia
19,2018/04/09 22:04:37,0.0,0.05,0.0,-7.81,-60.12,Amazonia
20,2018/04/09 22:04:39,0.0,0.38,0.0,-7.53,-60.15,Amazonia
21,2018/04/09 17:48:00,0.0,1.48,0.0,0.5423600000000001,-69.91821,Amazonia
22,2018/04/09 17:48:00,0.0,0.25,0.0,0.24473000000000006,-69.77018000000001,Amazonia
23,2018/04/09 17:48:00,0.0,0.0,0.0,0.41406,-69.37545,Amazonia
24,2018/04/10 17:24:00,0.0,13.5,0.0,-4.049919999999998,-69.26057,Amazonia
25,2018/04/10 17:24:00,0.0,13.5,0.0,-4.04946,-69.25731,Amazonia
26,2018/04/10 17:30:00,0.0,5.22,0.0,0.27164,-69.75356,Amazonia
27,2018/04/10 17:30:00,0.0,5.22,0.0,0.2767,-69.75426999999999,Amazonia
28,2018/04/10 17:24:00,0.0,8.03,0.0,-2.84551,-60.72796999999999,Amazonia
29,2018/04/11 17:06:00,0.0,27.05,0.0,-3.45432,-64.6167,Amazonia
30,2018/04/13 17:15:00,0.0,1.55,0.03,-3.442,-58.51300000000001,Amazonia
31,2018/04/13 18:12:00,0.0,22.53,0.0,0.71636,-67.47884,Amazonia
32,2018/04/13 18:12:00,0.0,22.13,0.0,-0.13694,-67.00655,Amazonia
33,2018/04/13 18:12:00,0.0,22.13,0.0,-0.13637,-67.00273,Amazonia
34,2018/04/13 18:12:00,0.0,17.5,0.0,-0.12102,-66.95801999999999,Amazonia
35,2018/04/13 18:12:00,0.0,17.55,0.0,-0.053820000000000014,-66.96806,Amazonia
36,2018/04/14 18:00:00,0.0,19.97,0.0,0.077,-67.37,Amazonia
37,2018/04/14 16:05:08,0.0,16.02,0.0,-3.05,-59.92,Amazonia
38,2018/04/14 17:54:00,0.0,10.9,0.0,-0.12095,-67.13175,Amazonia
39,2018/04/14 17:54:00,0.0,21.83,0.0,0.03283,-67.25223000000001,Amazonia
40,2018/04/14 17:54:00,0.0,19.97,0.0,0.07608,-67.36536,Amazonia
41,2018/04/14 17:54:00,0.0,33.5,0.0,0.52235,-67.41001999999999,Amazonia
42,2018/04/14 17:54:00,0.0,21.6,0.0,0.96903,-66.78411,Amazonia
43,2018/04/14 17:54:00,0.0,57.95,0.0,-2.98181,-65.17368,Amazonia
44,2018/04/14 17:54:00,0.0,57.95,0.0,-2.98525,-65.17315,Amazonia
45,2018/04/16 17:50:00,0.0,0.0,0.0,-3.355,-64.714,Amazonia
46,2018/04/17 16:54:00,0.0,0.05,0.01,-8.58538,-59.26325,Amazonia
47,2018/04/18 14:45:00,0.0,0.63,0.0,-8.641,-64.885,Amazonia
48,2018/04/18 17:35:00,0.0,0.63,0.0,-8.65,-64.884,Amazonia
49,2018/04/18 14:45:00,0.0,0.63,0.0,-8.642999999999999,-64.876,Amazonia
50,2018/04/18 18:18:00,0.0,0.63,0.0,-8.64161,-64.8888,Amazonia
51,2018/04/19 05:18:00,0.0,22.05,0.0,-5.13963,-60.37573,Amazonia
52,2018/04/20 17:36:00,0.0,6.28,0.0,-6.943060000000001,-63.08359,Amazonia
53,2018/04/21 17:18:00,0.0,0.75,0.01,-5.14767,-60.37825,Amazonia
54,2018/04/21 17:18:00,0.0,0.23,0.01,-3.3235900000000003,-58.13824,Amazonia
55,2018/04/22 17:10:00,0.0,27.12,0.0,-4.14,-59.504,Amazonia
56,2018/04/23 17:55:00,0.0,0.57,0.0,-3.815,-64.21600000000001,Amazonia
57,2018/04/24 18:06:00,0.0,12.1,0.0,-3.26052,-64.83029,Amazonia
58,2018/04/24 05:24:00,0.0,1.5,0.0,-7.90793,-61.52611,Amazonia
59,2018/04/24 05:24:00,0.0,1.5,0.0,-7.91243,-61.5413,Amazonia
60,2018/04/24 05:24:00,0.0,1.5,0.0,-7.915780000000002,-61.54183,Amazonia
61,2018/04/25 17:48:00,0.0,0.0,0.03,-3.3707199999999995,-59.29644,Amazonia
62,2018/04/26 17:24:00,0.0,0.0,0.04,-3.5131900000000003,-60.294230000000006,Amazonia
63,2018/04/26 17:24:00,0.0,0.0,0.04,-3.48593,-60.31604,Amazonia
64,2018/04/26 17:24:00,0.0,0.0,0.04,-3.2174400000000003,-60.63774,Amazonia
65,2018/04/26 17:24:00,0.0,2.83,0.04,-3.1213900000000003,-60.31685,Amazonia
66,2018/04/26 17:24:00,0.0,8.25,0.04,-4.91277,-59.96105,Amazonia
67,2018/04/26 17:24:00,0.0,8.25,0.04,-4.9160900000000005,-59.96055,Amazonia
68,2018/04/26 17:24:00,0.0,1.62,0.04,-3.15621,-59.14953000000001,Amazonia
69,2018/04/26 17:24:00,0.0,0.0,0.04,-3.34771,-59.34895,Amazonia
70,2018/04/26 17:24:00,0.0,0.78,0.04,-3.35236,-59.61139,Amazonia
71,2018/04/26 17:24:00,0.0,0.78,0.04,-3.35572,-59.61089000000001,Amazonia
72,2018/04/26 17:24:00,0.0,0.18,0.04,-3.37077,-59.52068000000001,Amazonia
73,2018/04/27 17:30:00,0.0,7.0,0.0,-3.434,-59.18600000000001,Amazonia
74,2018/04/27 17:30:00,0.0,11.25,0.0,-3.298,-61.25899999999999,Amazonia
75,2018/04/27 17:30:00,0.0,9.22,0.0,-3.27,-60.91,Amazonia
76,2018/04/27 17:30:00,0.0,8.85,0.0,-3.102,-60.353,Amazonia
77,2018/04/27 17:30:00,0.0,4.52,0.0,-1.804,-60.28,Amazonia
78,2018/04/27 17:30:00,0.0,3.6,0.0,-1.796,-60.278,Amazonia
79,2018/04/27 17:06:00,0.0,11.07,0.0,-3.69458,-60.23075,Amazonia
80,2018/04/27 17:06:00,0.0,19.67,0.0,-3.1862,-60.13543000000001,Amazonia
81,2018/04/27 17:30:00,0.0,3.72,0.0,-6.1,-59.909,Amazonia
82,2018/04/27 17:06:00,0.0,10.08,0.0,-3.23564,-60.09951,Amazonia
83,2018/04/27 17:06:00,0.0,4.92,0.0,-3.10493,-58.66103,Amazonia
84,2018/04/27 17:06:00,0.0,6.5,0.0,-3.36024,-59.27471,Amazonia
85,2018/04/27 17:06:00,0.0,6.5,0.0,-3.36086,-59.27895,Amazonia
86,2018/04/27 17:06:00,0.0,11.53,0.0,-3.3613,-59.88638,Amazonia
87,2018/04/27 17:06:00,0.0,6.5,0.0,-3.3663800000000004,-59.29118,Amazonia
88,2018/04/27 17:06:00,0.0,14.65,0.0,-3.4964800000000005,-58.68246,Amazonia
89,2018/04/28 16:48:00,0.0,37.67,0.0,-3.21715,-58.21947,Amazonia
90,2018/04/28 18:30:00,0.0,7.13,0.0,-3.02461,-65.18593,Amazonia
91,2018/04/28 16:48:00,0.0,1.35,0.0,-2.32465,-56.89212,Amazonia
92,2018/04/28 16:48:00,0.0,1.35,0.0,-2.34855,-56.88099,Amazonia
93,2018/04/28 16:48:00,0.0,1.7,0.0,-2.40683,-57.04095,Amazonia
94,2018/04/28 16:48:00,0.0,1.7,0.0,-2.47366,-57.05516,Amazonia
95,2018/04/28 16:48:00,0.0,1.7,0.0,-2.47424,-57.05901,Amazonia
96,2018/04/28 16:48:00,0.0,1.7,0.0,-2.47789,-57.05459000000001,Amazonia
97,2018/04/28 16:48:00,0.0,1.52,0.0,-2.4898,-57.10469000000001,Amazonia
98,2018/04/28 16:48:00,0.0,1.52,0.0,-2.49405,-57.10413000000001,Amazonia
99,2018/04/29 05:36:00,0.0,5.47,0.0,-7.93209,-61.55319,Amazonia
100,2018/04/29 05:36:00,0.0,5.47,0.0,-7.9315,-61.55711,Amazonia
101,2018/04/29 05:36:00,0.0,5.47,0.0,-7.91512,-61.54296,Amazonia
102,2018/04/29 18:12:00,0.0,3.58,0.0,-2.98272,-65.23218,Amazonia
103,2018/04/11 17:30:00,0.0,1.4,0.0,-0.426,-66.42699999999999,Amazonia
104,2018/04/11 17:06:00,0.0,10.78,0.0,-6.22464,-60.28003,Amazonia
0,2018/04/07 16:42:00,0.0,0.0,1.0,-11.64529,-38.07526,Caatinga
1,2018/04/02 03:54:00,0.0,2.08,,-4.2584,-38.48604,Caatinga
2,2018/04/04 15:45:00,0.0,0.0,,-5.147,-36.012,Caatinga
3,2018/04/04 16:00:00,0.0,0.0,,-4.64556,-37.9253,Caatinga
4,2018/04/06 15:30:00,0.0,7.28,,-5.142,-36.019,Caatinga
5,2018/04/07 04:06:00,0.0,2.1,,-3.68748,-40.37296,Caatinga
6,2018/04/13 03:48:00,0.0,0.0,,-3.85769,-38.60642,Caatinga
7,2018/04/14 03:30:00,0.0,3.52,,-5.38053,-36.81954,Caatinga
8,2018/04/19 16:18:00,0.0,0.3,,-5.14647,-35.63115,Caatinga
9,2018/04/19 16:18:00,0.0,0.0,,-8.78652,-38.97768,Caatinga
10,2018/04/20 15:45:00,0.0,2.58,,-5.042,-37.87,Caatinga
11,2018/04/20 15:54:00,0.0,0.18,,-8.78808,-38.97821,Caatinga
12,2018/04/20 15:54:00,0.0,0.18,,-8.78467,-38.97872,Caatinga
13,2018/04/21 15:36:00,0.0,0.0,,-8.78509,-38.97659,Caatinga
14,2018/04/21 15:42:00,0.0,3.02,,-2.92181,-39.97392,Caatinga
15,2018/04/21 15:42:00,0.0,3.02,,-2.92153,-39.97749,Caatinga
16,2018/04/21 15:42:00,0.0,3.02,,-2.91717,-39.97812,Caatinga
17,2018/04/21 15:36:00,0.0,3.55,,-4.34094,-37.96558,Caatinga
18,2018/04/21 15:36:00,0.0,3.55,,-4.34167,-37.97046,Caatinga
19,2018/04/21 15:42:00,0.0,3.02,,-2.9165400000000004,-39.97396,Caatinga
20,2018/04/21 15:42:00,0.0,3.02,,-2.9209,-39.97332,Caatinga
21,2018/04/21 15:36:00,0.0,3.55,,-4.34171,-37.96844,Caatinga
22,2018/04/25 16:06:00,0.0,1.05,,-3.89492,-38.64505,Caatinga
23,2018/04/27 15:24:00,0.0,1.43,,-3.17072,-39.57172,Caatinga
24,2018/04/27 12:55:00,0.0,1.58,,-4.557,-37.908,Caatinga
25,2018/04/28 16:48:00,0.0,0.0,,-15.34956,-43.66451,Caatinga
26,2018/04/28 16:48:00,0.0,0.0,,-15.35005,-43.66188,Caatinga
27,2018/04/30 16:12:00,0.0,4.25,,-8.78478,-38.97531,Caatinga
28,2018/04/30 16:12:00,0.0,4.25,,-8.78534,-38.97895,Caatinga
29,2018/04/30 16:12:00,0.0,5.02,,-3.8463,-41.42353,Caatinga
30,2018/04/01 04:18:00,0.0,0.0,0.45,-10.52297,-42.52957,Caatinga
31,2018/04/01 04:18:00,0.0,0.0,0.13,-7.323469999999999,-42.4594,Caatinga
32,2018/04/01 16:54:00,0.0,0.0,0.13,-9.34255,-40.51514,Caatinga
33,2018/04/01 15:12:00,0.0,0.0,0.45,-9.17646,-40.01657,Caatinga
34,2018/04/01 15:12:00,0.0,0.0,0.45,-9.17161,-40.01635,Caatinga
35,2018/04/02 16:30:00,0.0,0.0,1.0,-15.43725,-43.64121,Caatinga
36,2018/04/02 16:30:00,0.0,0.0,1.0,-15.43785,-43.64496,Caatinga
37,2018/04/02 16:30:00,0.0,0.0,1.0,-15.71422,-43.25467,Caatinga
38,2018/04/02 21:25:24,0.0,0.0,1.0,-15.450975,-43.654224,Caatinga
39,2018/04/02 03:40:00,0.0,0.0,0.23,-11.443,-39.954,Caatinga
40,2018/04/02 13:05:00,0.0,0.0,0.27,-11.306,-41.65600000000001,Caatinga
41,2018/04/02 13:05:00,0.0,0.0,0.47,-10.786,-39.06,Caatinga
42,2018/04/02 16:36:00,0.0,0.0,0.76,-10.8627,-39.5263,Caatinga
43,2018/04/02 16:36:00,0.0,0.0,0.06,-8.08076,-42.97556,Caatinga
44,2018/04/02 04:00:00,0.0,0.0,0.28,-14.120079999999998,-41.67824,Caatinga
45,2018/04/02 14:34:28,0.0,0.0,1.0,-9.47,-38.28,Caatinga
46,2018/04/02 13:05:00,0.0,0.0,0.98,-9.922,-38.783,Caatinga
47,2018/04/02 13:05:00,0.0,0.0,1.0,-9.479,-36.897,Caatinga
48,2018/04/02 13:05:00,0.0,0.0,1.0,-11.698,-37.883,Caatinga
49,2018/04/02 13:05:00,0.0,0.0,1.0,-11.538,-38.538,Caatinga
50,2018/04/02 13:05:00,0.0,0.0,1.0,-10.013,-36.337,Caatinga
51,2018/04/02 19:34:13,0.0,0.0,1.0,-11.87,-38.43,Caatinga
52,2018/04/02 16:36:00,0.0,1.1,1.0,-8.87303,-37.86499,Caatinga
53,2018/04/02 16:36:00,0.0,0.0,1.0,-11.38682,-37.95403,Caatinga
54,2018/04/02 16:36:00,0.0,0.0,1.0,-11.38616,-37.95103,Caatinga
55,2018/04/02 21:26:08,0.0,0.0,1.0,-11.893637,-38.442982,Caatinga
56,2018/04/02 21:26:08,0.0,0.0,1.0,-11.895039,-38.451389,Caatinga
57,2018/04/02 22:34:59,0.0,0.0,1.0,-10.085746,-36.327831,Caatinga
58,2018/04/03 16:12:00,0.0,0.0,1.0,-14.8343,-41.30809,Caatinga
59,2018/04/03 16:12:00,0.0,0.0,0.28,-11.37369,-39.93761,Caatinga
60,2018/04/03 16:12:00,0.0,0.0,0.3,-12.23183,-40.04354,Caatinga
61,2018/04/03 16:12:00,0.0,0.0,0.3,-12.34411,-39.5843,Caatinga
62,2018/04/03 16:12:00,0.0,0.0,0.3,-13.63811,-41.74927,Caatinga
63,2018/04/03 16:12:00,0.0,0.0,0.3,-12.18669,-41.28598,Caatinga
64,2018/04/03 16:12:00,0.0,0.0,0.3,-12.18723,-41.28951,Caatinga
65,2018/04/03 16:12:00,0.0,0.0,0.32,-10.41162,-40.41694,Caatinga
66,2018/04/03 16:18:00,0.0,0.38,0.45,-10.03164,-42.24407,Caatinga
67,2018/04/03 16:18:00,0.0,0.0,0.17,-9.44281,-40.39747,Caatinga
68,2018/04/03 16:18:00,0.0,2.58,0.2,-7.96247,-40.68784,Caatinga
69,2018/04/03 16:18:00,0.0,0.0,0.09,-8.724039999999999,-39.2222,Caatinga
70,2018/04/03 16:18:00,0.0,0.0,0.17,-9.4462,-40.39694,Caatinga
71,2018/04/03 16:18:00,0.0,0.0,0.17,-9.44206,-40.39795,Caatinga
72,2018/04/03 16:18:00,0.0,0.53,0.06,-8.2781,-41.4679,Caatinga
73,2018/04/03 16:18:00,0.0,0.0,0.15,-9.49551,-41.03356,Caatinga
74,2018/04/03 16:12:00,0.0,0.0,0.42,-10.54317,-43.14697,Caatinga
75,2018/04/03 16:12:00,0.0,0.0,0.42,-10.54657,-43.14647,Caatinga
76,2018/04/03 16:12:00,0.0,0.0,0.8,-10.91071,-40.68044,Caatinga
77,2018/04/03 16:12:00,0.0,0.0,0.3,-11.16609,-40.95511,Caatinga
78,2018/04/03 16:12:00,0.0,0.0,0.3,-11.60079,-40.70298,Caatinga
79,2018/04/03 16:12:00,0.0,0.0,0.3,-11.80611,-41.22489,Caatinga
80,2018/04/03 16:12:00,0.0,0.0,0.3,-12.23126,-40.03991,Caatinga
81,2018/04/03 16:18:00,0.0,0.0,0.98,-9.2076,-41.04747,Caatinga
82,2018/04/03 16:18:00,0.0,0.0,0.19,-9.3103,-40.80061,Caatinga
83,2018/04/03 16:18:00,0.0,0.0,0.18,-9.33994,-41.12387,Caatinga
84,2018/04/03 22:19:25,0.0,0.0,1.0,-10.02,-36.32,Caatinga
85,2018/04/03 22:19:25,0.0,0.0,1.0,-10.04,-36.32,Caatinga
86,2018/04/03 22:34:24,0.0,0.0,1.0,-10.04,-36.32,Caatinga
87,2018/04/03 03:42:00,0.0,0.0,1.0,-11.99919,-38.43422,Caatinga
88,2018/04/03 03:42:00,0.0,0.0,1.0,-10.33023,-38.98978,Caatinga
89,2018/04/03 16:12:00,0.0,0.0,1.0,-11.8966,-38.42421,Caatinga
90,2018/04/03 16:12:00,0.0,0.0,1.0,-9.77375,-36.73201,Caatinga
91,2018/04/03 16:12:00,0.0,0.0,1.0,-9.77001,-37.71285,Caatinga
92,2018/04/03 16:12:00,0.0,0.0,1.0,-9.76971,-36.73263,Caatinga
93,2018/04/03 16:12:00,0.0,0.4,1.0,-9.75697,-36.80421,Caatinga
94,2018/04/03 16:18:00,0.0,0.0,1.0,-9.12074,-37.7725,Caatinga
95,2018/04/03 16:18:00,0.0,0.0,1.0,-9.85049,-38.95288,Caatinga
96,2018/04/03 16:18:00,0.0,0.0,1.0,-9.29909,-38.76561,Caatinga
97,2018/04/03 16:18:00,0.0,0.0,1.0,-9.14285,-37.7989,Caatinga
98,2018/04/03 22:23:18,0.0,0.0,0.91,-10.060873,-36.334785,Caatinga
99,2018/04/03 22:23:18,0.0,0.0,1.0,-10.062204,-36.34267,Caatinga
100,2018/04/03 22:23:18,0.0,0.0,1.0,-10.063535,-36.350548,Caatinga
101,2018/04/03 22:23:18,0.0,0.0,0.92,-10.051132,-36.337166,Caatinga
102,2018/04/03 22:23:18,0.0,0.0,1.0,-10.052464,-36.345047,Caatinga
103,2018/04/03 22:23:19,0.0,0.0,0.91,-10.041391,-36.339542,Caatinga
104,2018/04/03 22:23:19,0.0,0.0,1.0,-10.042723,-36.347427,Caatinga
105,2018/04/04 15:54:00,0.0,0.0,0.35,-11.93245,-40.85771,Caatinga
106,2018/04/04 15:54:00,0.0,0.0,0.13,-11.02137,-39.01127,Caatinga
107,2018/04/04 03:18:00,0.0,5.53,0.09,-7.5239,-42.30779,Caatinga
108,2018/04/04 15:54:00,0.0,23.23,0.03,-10.98377,-42.73912,Caatinga
109,2018/04/04 15:54:00,0.0,0.0,0.35,-13.8923,-41.15802,Caatinga
110,2018/04/04 12:50:00,0.0,0.0,1.0,-9.57,-37.589,Caatinga
111,2018/04/04 12:50:00,0.0,0.0,1.0,-9.569,-37.598,Caatinga
112,2018/04/04 12:50:00,0.0,0.0,1.0,-11.104,-38.172,Caatinga
113,2018/04/04 12:50:00,0.0,0.0,1.0,-11.102,-38.181,Caatinga
114,2018/04/04 12:50:00,0.0,0.0,1.0,-11.093,-37.94,Caatinga
115,2018/04/04 15:54:00,0.0,0.0,0.35,-13.89635,-41.15764,Caatinga
116,2018/04/04 15:54:00,0.0,0.0,0.35,-14.04797,-42.03696,Caatinga
117,2018/04/04 15:54:00,0.0,0.0,0.35,-11.62486,-40.85394,Caatinga
118,2018/04/04 15:54:00,0.0,0.0,0.35,-11.90407,-40.822,Caatinga
119,2018/04/04 12:50:00,0.0,0.0,1.0,-10.646,-37.907,Caatinga
120,2018/04/04 12:50:00,0.0,0.0,1.0,-10.609000000000002,-37.598,Caatinga
121,2018/04/04 12:50:00,0.0,0.0,1.0,-11.68,-38.87300000000001,Caatinga
122,2018/04/04 15:45:00,0.0,0.9,0.01,-5.539,-37.508,Caatinga
123,2018/04/04 22:34:24,0.0,0.0,1.0,-10.04,-36.32,Caatinga
124,2018/04/04 22:49:25,0.0,0.0,1.0,-10.02,-36.32,Caatinga
125,2018/04/04 15:54:00,0.0,0.0,1.0,-9.96488,-38.35364000000001,Caatinga
126,2018/04/04 15:54:00,0.0,0.0,1.0,-11.10235,-38.17604,Caatinga
127,2018/04/04 15:54:00,0.0,0.0,1.0,-11.10288,-38.17972,Caatinga
128,2018/04/04 15:54:00,0.0,0.0,1.0,-10.02182,-37.91448,Caatinga
129,2018/04/04 15:54:00,0.0,0.0,1.0,-10.58537,-37.81963,Caatinga
130,2018/04/04 15:54:00,0.0,0.0,1.0,-10.66313,-37.96121,Caatinga
131,2018/04/04 15:54:00,0.0,0.0,1.0,-10.69677,-37.62284,Caatinga
132,2018/04/04 15:54:00,0.0,0.0,1.0,-10.70064,-37.62589000000001,Caatinga
133,2018/04/04 15:54:00,0.0,0.0,1.0,-10.7459,-37.51722,Caatinga
134,2018/04/04 15:54:00,0.0,0.0,1.0,-10.76369,-37.68181,Caatinga
135,2018/04/04 15:54:00,0.0,0.0,1.0,-10.76656,-37.58672,Caatinga
136,2018/04/04 15:54:00,0.0,0.0,1.0,-10.78434,-37.59131,Caatinga
