index,latitude,longitude,area(m²),bioma
0,1.67,-55.835,2460796.754732888,Amazonia
1,-1.09,-48.195,2461380.8667208347,Amazonia
2,-1.21,-49.175,2461280.15520081,Amazonia
3,-1.375,-49.4,4922254.03833632,Amazonia
4,-1.46,-55.16,1230518.2954860334,Amazonia
5,-1.53,-55.22,1230480.1103668488,Amazonia
6,-1.59,-55.54,1230445.9574800024,Amazonia
7,-1.61,-55.53,1230434.281335679,Amazonia
8,-1.62,-48.0,1230428.388541132,Amazonia
9,-1.64,-48.21,1230416.4935127425,Amazonia
10,-1.67,-54.85,1230398.3773653489,Amazonia
11,-1.695,-48.31,2460766.050439014,Amazonia
12,-1.715,-47.98,2460741.1659859987,Amazonia
13,-1.725,-55.375,3691096.068519104,Amazonia
14,-1.73,-55.37,1230361.1601256684,Amazonia
15,-1.73,-55.355,7382166.887790464,Amazonia
16,-1.765,-47.41,2460677.678086693,Amazonia
17,-1.775,-47.658333,6151658.665847625,Amazonia
18,-1.785,-47.765,4921303.5444501685,Amazonia
19,-1.79,-55.27,1230322.629641829,Amazonia
20,-1.8,-47.66,1230316.0802180832,Amazonia
21,-1.81,-55.34,1230309.4943196836,Amazonia
22,-1.815,-55.255,4921224.732528246,Amazonia
23,-1.835,-55.205,3690881.943931692,Amazonia
24,-1.855,-48.145,4921117.607208371,Amazonia
25,-1.86,-52.17,1230276.017659687,Amazonia
26,-1.88,-48.65,1230262.3716529591,Amazonia
27,-1.88,-48.4,1230262.37165515,Amazonia
28,-1.915,-47.725,4920952.541998481,Amazonia
29,-1.92,-48.225,2460469.2838544585,Amazonia
30,-1.93,-48.24,1230227.6183056028,Amazonia
31,-1.99,-48.78,1230184.710584019,Amazonia
32,-2.005,-46.385,4920695.095675551,Amazonia
33,-2.02,-48.685,2460325.528611088,Amazonia
34,-2.115,-48.995,3690277.151016595,Amazonia
35,-2.12,-49.75,1230087.2392458648,Amazonia
36,-2.13,-49.765,2460158.972279851,Amazonia
37,-2.14,-48.095,2460143.393114283,Amazonia
38,-2.16,-55.97,1230056.0079785655,Amazonia
39,-2.16,-48.13,1230056.007980756,Amazonia
40,-2.18,-48.78,1230040.1735145177,Amazonia
41,-2.255,-48.71,2459958.9808365568,Amazonia
42,-2.355,-49.865,4919581.578302523,Amazonia
43,-2.365,-49.155,3689664.6674401374,Amazonia
44,-2.37,-47.75,1229882.470216565,Amazonia
45,-2.39,-49.13,1229865.104019684,Amazonia
46,-2.395,-49.02,2459721.4702382567,Amazonia
47,-2.435,-49.121667,6149131.902733946,Amazonia
48,-2.426429,-47.860714,6149167.364478397,Amazonia
49,-2.44,-49.02,1229821.0503475445,Amazonia
50,-2.47,-49.245,4919176.685711991,Amazonia
51,-2.53,-49.28,1229739.4563652738,Amazonia
52,-2.545,-49.365,4918902.262583368,Amazonia
53,-2.595,-54.855,4918714.743615178,Amazonia
54,-2.675,-47.615,13525585.302973084,Amazonia
55,-2.665,-47.28,2459223.0456324164,Amazonia
56,-2.67,-47.32,1229606.661642545,Amazonia
57,-2.675,-47.25,7377610.693441901,Amazonia
58,-2.736111,-47.369444,4918160.3148410935,Amazonia
59,-2.865,-49.35,4917649.587067951,Amazonia
60,-2.89,-56.945,2458767.0913655614,Amazonia
61,-2.89,-45.07,1229383.5456827807,Amazonia
62,-2.9,-45.08,1229372.9847787612,Amazonia
63,-2.926429,-48.965,3688033.9202723773,Amazonia
64,-3.01,-56.925,2458508.8175843004,Amazonia
65,-3.04,-56.69,1229221.304349522,Amazonia
66,-3.05,-47.68,1229210.1966290858,Amazonia
67,-3.06,-47.67,1229199.052459187,Amazonia
68,-3.095,-47.585,3687484.913703872,Amazonia
69,-3.091364,-47.495,14750029.792406544,Amazonia
70,-3.116429,-47.20071400000001,6145679.835444123,Amazonia
71,-3.145,-48.83,7374617.104231242,Amazonia
72,-3.18,-51.77,1229062.4791936495,Amazonia
73,-3.185,-50.25,2458113.3403557674,Amazonia
74,-3.21,-50.225,2458055.0315079046,Amazonia
75,-3.215,-48.975,3687070.8198907007,Amazonia
76,-3.2183330000000003,-47.86,7374106.4212064175,Amazonia
77,-3.235,-54.855,4915992.497673487,Amazonia
78,-3.23,-48.99,1229004.0245556035,Amazonia
79,-3.225,-44.25,4916039.625871321,Amazonia
80,-3.27,-54.81,1228956.604786165,Amazonia
81,-3.27,-49.18,1228956.6047839748,Amazonia
82,-3.28,-49.17,1228944.6587258994,Amazonia
83,-3.2960000000000003,-54.832,13518175.196400588,Amazonia
84,-3.305,-44.565,3686749.916401717,Amazonia
85,-3.355,-48.92,2457707.7940275483,Amazonia
86,-3.36,-47.52,1228847.7782033149,Amazonia
87,-3.36,-47.51,1228847.7782022196,Amazonia
88,-3.360385,-47.491923,13517337.688507903,Amazonia
89,-3.37,-47.115,2457671.008265869,Amazonia
90,-3.4,-64.74,1228798.463272115,Amazonia
91,-3.46,-60.27,1228723.3975946102,Amazonia
92,-3.46,-47.53,1228723.397593515,Amazonia
93,-3.47,-60.26,1228710.7591051778,Amazonia
94,-3.53,-56.92,1228634.1629029221,Amazonia
95,-3.53,-47.91,1228634.1629018271,Amazonia
96,-3.56,-60.28,1228595.372870958,Amazonia
97,-3.575,-51.535,4914303.401276385,Amazonia
98,-3.62,-51.515,2457033.617949861,Amazonia
99,-3.65,-61.64,1228477.0351338673,Amazonia
100,-3.667222,-47.457222,18426874.814674072,Amazonia
101,-3.676429,-47.235,11056012.713171063,Amazonia
102,-3.715,-53.75,2456779.4579689186,Amazonia
103,-3.705,-47.003667,15969208.417856116,Amazonia
104,-3.716429,-51.695,3685162.4122393364,Amazonia
105,-3.758333,-47.505,12283338.557265084,Amazonia
106,-3.77,-59.68,1228314.6606476412,Amazonia
107,-3.785,-59.67,2456587.980799824,Amazonia
108,-3.815,-49.24,12282523.985287895,Amazonia
109,-3.83,-49.14,1228231.50605248,Amazonia
110,-4.005,-47.63,2455962.953254569,Amazonia
111,-4.01,-49.54,1227974.1736944965,Amazonia
112,-4.035,-47.85,2455874.9902612898,Amazonia
113,-4.06,-49.06,1227900.5980266412,Amazonia
114,-4.08,-54.35,1227870.9127974857,Amazonia
115,-4.095,-47.88,2455697.0974385547,Amazonia
116,-4.090714,-47.415,6139265.107671307,Amazonia
117,-4.1,-55.51,1227841.0818843874,Amazonia
