index,latitude,longitude,area(m²),bioma
0,-2.85,-48.97,1229425.4247286592,Amazonia
1,-2.93,-48.63,1229341.083334879,Amazonia
2,-3.06,-51.73,1229199.052459187,Amazonia
3,-3.115,-47.255,3687416.991570108,Amazonia
4,-3.69,-47.8,1228423.4932479002,Amazonia
5,-3.7,-47.79,1228410.0166880745,Amazonia
6,-3.81,-47.225,2456518.739945557,Amazonia
7,-4.6,-47.72,1227047.969314434,Amazonia
8,-4.739167,-46.263333,9814528.454606187,Amazonia
9,-4.96,-47.995,2452841.148992049,Amazonia
10,-4.975,-56.935,4905573.61978722,Amazonia
11,-5.02,-47.75,1226311.4232753934,Amazonia
12,-5.08,-47.97,1226200.9621752705,Amazonia
13,-5.79,-49.193333,8573581.933609905,Amazonia
14,-5.799444,-50.529444,8573370.701504594,Amazonia
15,-5.955,-53.485,4897765.147540157,Amazonia
16,-6.009444,-53.00833299999999,7345906.358199637,Amazonia
17,-6.105,-49.9,2448223.3637821386,Amazonia
18,-6.145,-48.485,3672078.4150727987,Amazonia
19,-6.225,-48.547222,19581450.630984694,Amazonia
20,-6.305,-48.485,3670989.961553494,Amazonia
21,-6.56,-51.1,1223061.8817579476,Amazonia
22,-7.49,-49.7,1220682.3382032006,Amazonia
23,-7.64,-56.74,1220269.161162085,Amazonia
24,-7.65,-56.73,1220241.3260375077,Amazonia
25,-7.755,-54.785,3659854.710435874,Amazonia
26,-7.92,-61.54,3658428.237404422,Amazonia
27,-7.925,-50.395,3658399.3876608238,Amazonia
28,-8.0,-71.515,2438488.5337933623,Amazonia
29,-8.48,-61.81,1217804.7234695435,Amazonia
30,-8.49,-61.795,2435547.692178376,Amazonia
31,-8.627727,-61.864091,18259814.76450329,Amazonia
32,-8.66,-64.03,1217243.3945161426,Amazonia
33,-8.66,-63.405,2434486.789030094,Amazonia
34,-8.69,-48.69,1217148.7000456671,Amazonia
35,-8.71,-63.805,2434170.7790679308,Amazonia
36,-8.726429,-50.425,3651097.548690703,Amazonia
37,-8.74,-50.44,1216990.1524770022,Amazonia
38,-9.01,-62.485,2432236.745397324,Amazonia
39,-9.04,-63.21,1216019.881288142,Amazonia
40,-9.04,-50.06,1216019.8812903324,Amazonia
41,-9.03119,-50.072143,19456810.774563406,Amazonia
42,-9.09,-63.855,2431710.012008994,Amazonia
43,-9.105,-56.75,2431610.7253991063,Amazonia
44,-9.185,-63.68,2431078.498334504,Amazonia
45,-9.2,-63.67,1215489.0999164074,Amazonia
46,-9.24,-62.5,1215354.9590618724,Amazonia
47,-9.25,-64.415,2430642.6670373045,Amazonia
48,-9.255,-62.515,3645930.3388798083,Amazonia
49,-9.275,-63.555,4860948.428284721,Amazonia
50,-9.29,-63.43,1215186.4700405702,Amazonia
51,-9.4,-50.615,2429625.2301978813,Amazonia
52,-9.41,-50.595,2429556.8231139816,Amazonia
53,-9.45,-50.49,1214641.2362154212,Amazonia
54,-9.45,-50.47,1214641.2362132308,Amazonia
55,-9.46,-50.48,1214606.8520876816,Amazonia
56,-9.531667,-62.715,6071860.361100802,Amazonia
57,-9.545,-63.215,3642956.7280117967,Amazonia
58,-9.55,-63.675,2428591.539844428,Amazonia
59,-9.596429,-58.985,3642399.9378001513,Amazonia
60,-9.615,-63.055,3642225.30903944,Amazonia
61,-9.625,-62.915,3642120.3873726483,Amazonia
62,-9.65,-55.26,1213946.6929416736,Amazonia
63,-9.651667,-50.897667,12139431.750955988,Amazonia
64,-9.665,-65.745,3641664.4753547055,Amazonia
65,-9.6575,-62.92,7283469.447919123,Amazonia
66,-9.675,-63.125,4855435.420436732,Amazonia
67,-9.666,-55.253,6069417.3640173925,Amazonia
68,-9.71,-62.795,2427471.0279182163,Amazonia
69,-9.745,-53.675,3640852.880466972,Amazonia
70,-9.75625,-53.70875,4854269.62274381,Amazonia
71,-9.76,-53.28,3640675.6166595095,Amazonia
72,-9.78,-53.295,2426974.992447103,Amazonia
73,-9.78,-53.26,1213487.4962235515,Amazonia
74,-9.795,-65.605,4853736.459929423,Amazonia
75,-9.79,-53.27,1213451.920758397,Amazonia
76,-9.79,-53.26,1213451.9207594926,Amazonia
77,-9.79,-53.25,1213451.9207594926,Amazonia
78,-9.8,-53.26,1213416.3092063144,Amazonia
79,-9.81,-53.25,1213380.6615694938,Amazonia
80,-9.82,-53.24,1213344.97784684,Amazonia
81,-9.84,-53.295,2426547.0042924457,Amazonia
82,-9.857727,-53.255,23051013.78193321,Amazonia
83,-9.85,-63.08,1213237.7101715459,Amazonia
84,-9.855,-56.628333,6066081.066688245,Amazonia
85,-9.864091,-53.703182,10918745.174673373,Amazonia
86,-9.85,-53.26,1213237.7101715459,Amazonia
87,-9.865,-63.065,4852735.800179931,Amazonia
88,-9.87,-53.25,1213166.0179745492,Amazonia
89,-9.885,-63.04,2426224.299213832,Amazonia
90,-9.88,-57.72,1213130.1177555157,Amazonia
91,-9.89,-57.705,2426188.362916632,Amazonia
92,-9.905,-63.06,2426080.4097003187,Amazonia
93,-9.91,-62.59,1213022.2006228454,Amazonia
94,-9.918889,-53.36555600000001,18194791.94449532,Amazonia
95,-9.93,-62.605,2425900.1509603723,Amazonia
96,-9.935,-59.9225,6064714.26071728,Amazonia
97,-9.923333,-53.305,14555797.431703325,Amazonia
98,-9.945,-50.99,2425791.7648312547,Amazonia
99,-9.95,-53.36,1212877.8060358143,Amazonia
100,-10.01,-55.355,4850640.491742343,Amazonia
101,-10.02,-53.94,3637871.180087669,Amazonia
102,-10.03,-54.385,2425174.5707299327,Amazonia
103,-10.04,-52.175,7275304.775701597,Amazonia
104,-10.055,-55.835,3637469.784490055,Amazonia
105,-10.05,-54.39,1212514.2945127964,Amazonia
106,-10.043571,-53.975,4850166.6823668815,Amazonia
107,-10.125,-52.75,2424478.579054716,Amazonia
108,-10.145,-56.49,2424331.226978073,Amazonia
109,-10.161667,-53.805,6060588.205674731,Amazonia
110,-10.165,-54.885,4848367.172902685,Amazonia
111,-10.175,-52.155,7272365.956297405,Amazonia
112,-10.205,-52.18,2423887.440069524,Amazonia
113,-10.21,-63.84,1211925.1748326493,Amazonia
114,-10.21,-52.16,1211925.1748326493,Amazonia
115,-10.21,-50.65,1211925.1748337443,Amazonia
116,-10.22,-50.66,1211888.0483765441,Amazonia
117,-10.235909,-52.028636,16965688.958515245,Amazonia
118,-10.255,-52.085,4847031.269539408,Amazonia
119,-10.25,-51.235,2423552.9054223765,Amazonia
120,-10.26,-64.285,2423478.3641148424,Amazonia
121,-10.265,-56.1,7270323.172234157,Amazonia
122,-10.265,-52.405,3635180.2394666164,Amazonia
123,-10.34,-50.87,3634319.121556398,Amazonia
124,-10.34,-50.73,3634319.121556398,Amazonia
125,-10.34,-50.77,1211439.7191983785,Amazonia
126,-10.375,-52.47,2422615.9487093403,Amazonia
127,-10.385,-53.527857,9690199.656478973,Amazonia
128,-10.405,-54.34,4844778.810809651,Amazonia
129,-10.42,-50.97875,8477889.845615428,Amazonia
130,-10.445,-58.155,4844172.677392432,Amazonia
131,-10.455,-52.376667,12110203.780923625,Amazonia
132,-10.52,-52.025,2421514.9900430525,Amazonia
133,-10.535,-51.785,3632081.194906123,Amazonia
134,-10.54,-54.795,2421361.943504298,Amazonia
135,-10.555,-59.265,3631889.6165582524,Amazonia
136,-10.55,-53.925,2421285.3121647118,Amazonia
137,-10.61,-56.47,1210412.0056466165,Amazonia
138,-10.615,-52.24,2420785.4434870016,Amazonia
139,-10.62,-51.9725,10893283.660920918,Amazonia
140,-10.655,-55.625,3630733.843188225,Amazonia
141,-10.65,-52.0,1210257.5183480857,Amazonia
142,-10.66,-55.64,1210218.8064920537,Amazonia
143,-10.66,-53.96,1210218.8064909584,Amazonia
144,-10.700714,-52.065,6050279.066820341,Amazonia
145,-10.71,-55.075,2420049.4140787595,Amazonia
146,-10.74,-52.33,1209907.8152744514,Amazonia
147,-10.765,-56.64,2419620.306871167,Amazonia
148,-10.765,-56.215,3629450.0142780514,Amazonia
149,-10.785,-56.24,9677815.744520014,Amazonia
150,-10.7975,-52.11,7258038.285871493,Amazonia
151,-10.83,-54.83,1209555.1958298,Amazonia
152,-10.845,-54.315,4837984.551742277,Amazonia
153,-10.885,-54.2025,6046750.641230582,Amazonia
154,-10.915,-54.465,4836877.938483867,Amazonia
155,-10.925,-56.42,2418359.6375184096,Amazonia
156,-10.92,-51.965,2418399.321375444,Amazonia
157,-10.995,-54.165,3626723.418222957,Amazonia
158,-11.001667,-52.685,14506254.413084973,Amazonia
159,-11.02,-52.18,1208801.2028057296,Amazonia
160,-11.03,-52.195,2417522.3182420232,Amazonia
161,-11.04,-55.56,1208721.0794577969,Amazonia
162,-11.04,-54.08,1208721.0794567016,Amazonia
163,-11.053462,-55.544231,30216822.43793396,Amazonia
164,-11.045,-54.23,2417402.0432760725,Amazonia
165,-11.05,-56.365,2417361.9276365517,Amazonia
166,-11.05,-55.54,1208680.9638171806,Amazonia
167,-11.07,-56.385,2417201.2492162487,Amazonia
168,-11.1,-57.44,1208479.84599141,Amazonia
169,-11.096429,-51.935,3625479.8334876164,Amazonia
170,-11.155,-53.86,7249545.295507075,Amazonia
171,-11.16,-54.335,2416474.6351349573,Amazonia
172,-11.16,-54.24,1208237.317565288,Amazonia
173,-11.166429,-54.225,3624630.858123475,Amazonia
174,-11.22,-51.78,7247920.167266187,Amazonia
175,-11.228333,-56.795,6039722.82161701,Amazonia
176,-11.24,-52.415,2415823.8645968083,Amazonia
177,-11.26,-54.165,2415660.4527702024,Amazonia
178,-11.27,-56.38,1207789.319490277,Amazonia
179,-11.27,-56.35,1207789.319491372,Amazonia
180,-11.27,-52.42,1207789.3194924672,Amazonia
181,-11.28,-56.365,2415496.753288674,Amazonia
182,-11.295,-56.46,2415373.780932157,Amazonia
183,-11.305,-56.35,2415291.715470464,Amazonia
184,-11.315,-55.22,2415209.5781065407,Amazonia
185,-11.325,-55.775,3622711.6145722913,Amazonia
186,-11.319,-54.24100000000001,9660879.29123417,Amazonia
187,-11.33,-52.105,2415086.2462323005,Amazonia
188,-11.345,-56.345,4829925.469233447,Amazonia
189,-11.35,-55.505,4829843.044273746,Amazonia
190,-11.35,-55.29,1207460.7700553937,Amazonia
191,-11.355,-54.76,2414880.3096570224,Amazonia
192,-11.35,-52.08,1207460.7700564892,Amazonia
193,-11.36,-55.28,1207419.5396016287,Amazonia
194,-11.36,-52.07,1207419.5396005334,Amazonia
195,-11.365,-52.109,9659108.610589547,Amazonia
196,-11.365,-56.385,4829595.625609898,Amazonia
197,-11.37,-56.235,2414756.546406641,Amazonia
198,-11.37,-55.29,1207378.2732033206,Amazonia
199,-11.395,-57.556429,6036436.7886159,Amazonia
200,-11.4,-54.3,1207254.258337848,Amazonia
201,-11.400714,-54.095,6036229.845572595,Amazonia
202,-11.41,-57.56,1207212.8481624608,Amazonia
203,-11.406538,-56.33730799999999,13279589.611125436,Amazonia
204,-11.415,-54.32166700000001,8450365.598792767,Amazonia
205,-11.422273,-56.019545,7242986.894286687,Amazonia
206,-11.435,-52.78,7242654.9659464285,Amazonia
207,-11.44,-54.675,2414176.803984078,Amazonia
208,-11.482143,-53.92642900000001,10862422.684974575,Amazonia
209,-11.470999999999998,-56.139,6034776.464193904,Amazonia
210,-11.489615,-54.801923,8448203.536465082,Amazonia
211,-11.51,-58.21,1206796.769786183,Amazonia
212,-11.52,-58.29,1206754.9643106295,Amazonia
213,-11.535,-56.75,2413384.368463522,Amazonia
214,-11.55,-57.405,2413258.664591136,Amazonia
215,-11.556429,-55.046429,12065915.708336156,Amazonia
216,-11.56,-56.36,1206587.3830998898,Amazonia
217,-11.56,-56.34,1206587.3830998898,Amazonia
218,-11.61,-58.965,2412754.196471853,Amazonia
219,-11.61,-57.67,1206377.098237022,Amazonia
220,-11.61,-55.44,1206377.098237022,Amazonia
221,-11.62,-57.68,1206334.9334945623,Amazonia
222,-11.625,-55.425,3618962.599820781,Amazonia
223,-11.62,-54.46,1206334.9334934673,Amazonia
224,-11.641154,-58.182692,13268670.698208693,Amazonia
225,-11.64,-58.18,1206250.4962483014,Amazonia
226,-11.638,-57.897,10856465.541387953,Amazonia
227,-11.636429,-54.435,3618793.7253249725,Amazonia
228,-11.645,-52.51,2412458.719993896,Amazonia
229,-11.655,-51.67,2412374.139072416,Amazonia
230,-11.655,-51.66,2412374.13906913,Amazonia
231,-11.66,-57.925,2412331.830651452,Amazonia
232,-11.675,-55.25,2412204.761722104,Amazonia
233,-11.68,-55.06,8442568.263302822,Amazonia
234,-11.682143,-52.500714,8442653.059726177,Amazonia
235,-11.7,-54.91,1205996.3224833966,Amazonia
236,-11.705,-54.425,7235892.958910931,Amazonia
237,-11.7,-51.66,1205996.3224823014,Amazonia
238,-11.72,-54.445,4823645.206410791,Amazonia
239,-11.720999999999998,-54.197,8441251.458691243,Amazonia
240,-11.71,-54.17,1205953.8344897672,Amazonia
241,-11.677,-51.6318,38594723.26891699,Amazonia
242,-11.7315,-54.90600000000001,16882162.115648985,Amazonia
243,-11.73,-51.715,2411737.501519571,Amazonia
244,-11.74,-54.475,2411652.310064391,Amazonia
245,-11.765,-55.35,2411439.0082398904,Amazonia
246,-11.8,-61.31,3616709.4439127687,Amazonia
247,-11.786429,-52.120714,6028148.73939357,Amazonia
248,-11.79,-51.69,1205612.6377737264,Amazonia
249,-11.8,-52.1,1205569.826601215,Amazonia
250,-11.801154,-51.711923,10849999.862312376,Amazonia
251,-11.821,-56.309,8438431.487081135,Amazonia
252,-11.772907,-51.831512,38581781.71032914,Amazonia
253,-11.82,-59.34,1205484.09655947,Amazonia
254,-11.82,-56.31,1205484.09655947,Amazonia
255,-11.826111,-58.59944399999999,4821807.629609372,Amazonia
256,-11.831667,-58.081667,8438088.171990763,Amazonia
257,-11.83,-51.63,1205441.17768257,Amazonia
