index,latitude,longitude,area(m²),bioma
0,-1.92,-48.35,1230234.6419272292,Amazonia
1,-1.93,-48.36,1230227.6183056028,Amazonia
2,-1.94,-48.37,1230220.558206037,Amazonia
3,-2.555,-48.155,3689153.448501207,Amazonia
4,-2.556429,-48.13071400000001,6148576.652503604,Amazonia
5,-2.745,-49.415,3688602.7389227687,Amazonia
6,-2.795,-47.625,4917928.205616351,Amazonia
7,-2.83,-49.55,1229446.145507179,Amazonia
8,-2.94,-48.86,1229330.376607818,Amazonia
9,-2.96,-48.5,1229308.853789975,Amazonia
10,-3.025,-47.74,4916951.572098719,Amazonia
11,-3.1,-48.92,1229154.1112499174,Amazonia
12,-3.11,-48.91,1229142.7848173722,Amazonia
13,-3.173462,-47.581154,13519814.522724105,Amazonia
14,-3.24,-48.525,2457984.4485644707,Amazonia
15,-3.265,-60.985,4915850.238364077,Amazonia
16,-3.28,-47.435,14747275.955718165,Amazonia
17,-3.49,-47.25,1228685.3727965448,Amazonia
18,-3.52,-47.35,1228647.020036557,Amazonia
19,-3.551667,-60.335,6143054.590167281,Amazonia
20,-3.57,-60.35,1228582.3699778072,Amazonia
21,-3.68,-47.9,1228436.9333703115,Amazonia
22,-3.705,-61.935,4913613.040766579,Amazonia
23,-3.82,-47.78,1228245.4562285985,Amazonia
24,-4.115,-47.84,2455637.2170842546,Amazonia
25,-4.195,-47.98,4910804.862075107,Amazonia
26,-4.205,-48.195,4910728.299942294,Amazonia
27,-4.2189999999999985,-47.649,6138310.52003812,Amazonia
28,-4.255,-47.72,4910435.309920302,Amazonia
29,-4.255,-47.14,2455209.896782019,Amazonia
30,-4.256429,-48.110714,6138016.983774726,Amazonia
31,-4.29,-47.83,1227550.4226444657,Amazonia
32,-4.395,-47.96,4909552.629402205,Amazonia
33,-4.405,-49.145,4909472.425879474,Amazonia
34,-4.42,-47.16,1227343.976236725,Amazonia
35,-4.43,-48.01,1227327.840866093,Amazonia
36,-4.4325,-47.99,7363966.9723808775,Amazonia
37,-4.445,-47.76,4909214.25997894,Amazonia
38,-4.485,-46.095,9817907.382253716,Amazonia
39,-4.54,-46.19,1227147.9488934565,Amazonia
40,-4.55,-46.205,2454262.753279338,Amazonia
41,-4.5833330000000005,-47.94,8589519.863779822,Amazonia
42,-4.58,-47.34,1227081.4414564453,Amazonia
43,-4.655,-47.21,2453910.3311769995,Amazonia
44,-4.69,-48.04,8588268.726835003,Amazonia
45,-4.836429,-47.305,3679922.4686162286,Amazonia
46,-4.87,-47.39,1226581.8450998885,Amazonia
47,-4.88,-47.38,1226564.0717060277,Amazonia
48,-4.896429,-47.400714,6132677.771071514,Amazonia
49,-4.91,-50.92,1226510.533175965,Amazonia
50,-5.025,-48.465,4905209.054650312,Amazonia
51,-5.145,-56.065,3678230.062222609,Amazonia
52,-5.278333,-50.888333,8580782.252084339,Amazonia
53,-5.44,-60.59,1225510.6933000644,Amazonia
54,-5.46,-47.09,1225470.9628864238,Amazonia
55,-5.49,-48.155,2450822.189039689,Amazonia
56,-5.616429,-60.225,3675464.114678671,Amazonia
57,-5.725,-52.725,4899723.196106587,Amazonia
58,-5.735,-51.33,2449819.83147732,Amazonia
59,-5.73,-49.165,2449840.7329445845,Amazonia
60,-5.735,-49.21,4899639.66295464,Amazonia
61,-5.75,-49.235,2449757.0543693686,Amazonia
62,-5.7605559999999985,-49.188333,9798902.336106863,Amazonia
63,-5.77,-49.22,1224836.5424924279,Amazonia
64,-5.78,-50.53,1224815.4956161336,Amazonia
65,-5.78,-49.21,1224815.495617229,Amazonia
66,-5.79,-50.52,1224794.412391142,Amazonia
67,-5.795,-49.188333,4899156.529986496,Amazonia
68,-5.79,-49.15,1224794.412392237,Amazonia
69,-5.8,-49.16,1224773.2928163563,Amazonia
70,-5.82,-49.18,3674192.833842365,Amazonia
71,-5.8319230000000015,-49.75884600000001,17145871.82908433,Amazonia
72,-5.96,-49.7,1224430.4363261359,Amazonia
73,-6.117857,-48.513571,11016659.594300725,Amazonia
74,-6.18,-49.88,1223943.8180866465,Amazonia
75,-6.18875,-60.04,19582762.636879247,Amazonia
76,-6.19,-49.87,1223921.281226989,Amazonia
77,-6.2,-49.86,1223898.7080405396,Amazonia
78,-6.225,-55.64,2447684.2231792226,Amazonia
79,-6.22,-52.785,2447706.9053570023,Amazonia
80,-6.24,-53.45,1223808.051999435,Amazonia
81,-6.260714,-53.445,6118789.666229067,Amazonia
82,-6.29,-55.305,2447387.829149379,Amazonia
83,-6.39,-52.64,1223462.915415105,Amazonia
84,-6.4,-52.64,1223439.6157322363,Amazonia
85,-6.415,-52.995,4893618.37426997,Amazonia
86,-6.404091,-52.644091,7340544.350372301,Amazonia
87,-6.415,-48.485,3670202.0945473937,Amazonia
88,-6.49,-49.935,2446456.568563263,Amazonia
89,-6.5,-49.855,2446409.242865398,Amazonia
90,-6.52,-51.31,3669471.5603728974,Amazonia
91,-6.545,-56.08,2446195.3693783,Amazonia
92,-6.55,-48.78,1223085.762483299,Amazonia
