index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
0,2017/07/12 17:29:00,0.0,0.0,0.09,-3.18956,-58.16338,Amazonia
1,2017/07/19 18:07:24,0.0,0.0,0.75,-6.97,-59.44,Amazonia
2,2017/07/24 19:38:14,0.0,0.0,0.97,-8.7808,-60.6651,Amazonia
3,2017/07/31 03:22:24,0.0,0.0,1.0,-6.91,-59.49,Amazonia
4,2017/07/12 17:29:00,0.0,0.1,0.09,-4.00602,-58.89415,Amazonia
5,2017/07/17 17:21:56,0.0,0.0,0.07,-3.39,-58.3,Amazonia
6,2017/07/29 17:00:03,0.0,0.0,0.94,-6.92,-59.74,Amazonia
7,2017/07/23 15:52:29,0.0,0.0,1.0,-7.62,-63.78,Amazonia
8,2017/07/26 15:22:24,0.0,0.0,0.89,-6.91,-60.08,Amazonia
9,2017/07/18 09:30:41,0.0,0.0,0.74,-9.22,-65.35,Amazonia
10,2017/07/31 21:37:26,0.0,0.0,0.99,-7.14,-59.35,Amazonia
11,2017/07/02 17:16:00,0.0,0.0,0.57,-7.125439999999998,-59.69225,Amazonia
12,2017/07/31 22:37:25,0.0,0.0,0.99,-7.14,-59.35,Amazonia
13,2017/07/22 20:22:33,0.0,0.0,0.84,-8.13,-61.42,Amazonia
14,2017/07/22 14:30:17,0.0,0.0,1.0,-7.64,-63.79,Amazonia
15,2017/07/30 22:52:37,0.0,0.0,1.0,-8.63,-64.06,Amazonia
16,2017/07/16 17:53:00,0.0,0.0,0.71,-6.91485,-59.97281,Amazonia
17,2017/07/18 19:07:24,0.0,0.0,0.73,-7.06,-60.09,Amazonia
18,2017/07/27 15:52:40,0.0,0.0,1.0,-8.94,-64.16,Amazonia
19,2017/07/26 18:06:00,0.0,0.0,0.89,-6.8956100000000005,-60.06595,Amazonia
20,2017/07/24 23:37:31,0.0,0.0,1.0,-7.85,-61.78,Amazonia
21,2017/07/16 17:53:00,0.0,0.0,0.69,-6.96182,-59.98626,Amazonia
22,2017/07/25 16:44:00,0.0,0.0,0.88,-6.9588899999999985,-59.45462,Amazonia
23,2017/07/31 18:12:00,0.0,0.0,1.0,-6.84997,-59.1726,Amazonia
24,2017/07/24 17:03:00,0.0,0.0,0.86,-6.8731,-60.05627,Amazonia
25,2017/07/28 16:22:29,0.0,0.0,1.0,-7.44,-62.95,Amazonia
26,2017/07/28 17:29:00,0.0,0.0,0.77,-2.36707,-57.5481,Amazonia
27,2017/07/14 18:32:00,0.0,0.0,0.29,-4.20411,-67.47598,Amazonia
28,2017/07/29 17:09:00,0.0,0.0,0.94,-6.8616600000000005,-60.02627,Amazonia
29,2017/07/15 18:13:00,0.0,0.0,0.13,-5.37937,-67.93598,Amazonia
30,2017/07/23 17:23:00,0.0,4.8,0.02,-3.47001,-65.06231,Amazonia
31,2017/07/15 21:07:42,0.0,0.0,0.84,-9.25,-65.45,Amazonia
32,2017/07/31 21:00:18,0.0,0.0,1.0,-7.65,-61.22,Amazonia
33,2017/07/30 05:54:00,0.0,0.0,0.89,-7.395689999999999,-59.73872,Amazonia
34,2017/07/27 05:11:00,0.0,0.0,1.0,-9.52093,-66.66988,Amazonia
35,2017/07/26 18:06:00,0.0,0.0,0.89,-6.937810000000002,-59.9766,Amazonia
36,2017/07/23 22:07:23,0.0,0.0,0.85,-6.86,-59.17,Amazonia
37,2017/07/21 18:00:00,0.0,0.1,0.71,-5.52446,-60.18239000000001,Amazonia
38,2017/07/27 22:19:21,0.0,0.0,0.92,-7.05571,-59.5317,Amazonia
39,2017/07/25 19:52:24,0.0,0.0,0.89,-6.93,-59.98,Amazonia
40,2017/07/23 04:45:00,0.0,0.0,0.85,-8.14104,-61.44143,Amazonia
41,2017/07/28 01:43:10,0.0,0.0,1.0,-9.253899574279787,-65.50229644775389,Amazonia
42,2017/07/29 17:09:00,0.0,0.0,0.91,-7.095269999999998,-59.43798,Amazonia
43,2017/07/29 01:00:07,0.0,0.0,0.94,-6.92,-59.72,Amazonia
44,2017/07/29 17:09:00,0.0,0.0,0.93,-6.84897,-59.17142,Amazonia
45,2017/07/28 04:52:00,0.0,0.0,1.0,-8.94314,-64.16604,Amazonia
46,2017/07/25 18:26:00,0.0,0.2,0.14,-3.28986,-61.2155,Amazonia
47,2017/07/28 17:29:00,0.0,0.0,0.55,-5.76815,-63.2179,Amazonia
48,2017/07/22 17:41:00,0.0,0.0,0.93,-7.959910000000002,-67.06606,Amazonia
49,2017/07/16 17:54:00,0.0,0.0,0.04,-5.22888,-59.63175,Amazonia
50,2017/07/26 22:52:23,0.0,0.0,0.89,-6.89,-60.06,Amazonia
51,2017/07/31 18:12:00,0.0,0.0,1.0,-7.657660000000001,-61.21864,Amazonia
52,2017/07/24 17:03:00,0.0,2.7,0.96,-7.63961,-61.35981,Amazonia
53,2017/07/22 17:42:00,0.0,2.3,0.05,-3.22377,-60.83006999999999,Amazonia
54,2017/07/27 05:10:00,0.0,0.0,0.91,-6.94232,-59.778830000000006,Amazonia
55,2017/07/31 18:13:00,0.0,0.0,0.84,-5.80416,-69.45625,Amazonia
56,2017/07/28 17:28:00,0.0,0.0,0.83,-7.1646100000000015,-59.64724,Amazonia
57,2017/07/13 18:49:00,0.0,0.0,1.0,-8.816,-67.09138,Amazonia
58,2017/07/28 22:37:37,0.0,0.0,0.85,-8.56,-66.7,Amazonia
59,2017/07/27 17:47:00,0.0,0.0,1.0,-8.52295,-64.14757,Amazonia
60,2017/07/27 17:47:00,0.0,0.0,1.0,-9.00041,-67.03650999999999,Amazonia
61,2017/07/24 01:59:49,0.0,0.0,0.76,-5.64,-59.55,Amazonia
62,2017/07/25 21:52:30,0.0,0.0,1.0,-7.83,-61.78,Amazonia
63,2017/07/26 21:30:04,0.0,0.0,0.89,-6.89,-60.07,Amazonia
64,2017/07/14 18:32:00,0.0,9.3,0.02,-3.61457,-64.28086,Amazonia
65,2017/07/27 17:48:00,0.0,0.0,0.8,-3.35226,-57.88864,Amazonia
66,2017/07/31 07:17:57,0.0,0.0,1.0,-6.87417,-59.1805,Amazonia
67,2017/07/22 17:42:00,0.0,2.6,0.05,-3.24761,-61.24409,Amazonia
68,2017/07/30 15:00:05,0.0,0.0,0.94,-6.89,-59.5,Amazonia
69,2017/07/28 06:33:00,0.0,0.0,1.0,-9.38483,-65.50156,Amazonia
70,2017/07/19 06:00:00,0.0,0.0,0.68,-7.615589999999999,-64.92135999999999,Amazonia
71,2017/07/23 08:00:00,0.0,0.0,0.89,-6.54,-62.41,Amazonia
72,2017/07/28 17:28:00,0.0,0.0,1.0,-7.54333,-63.10328000000001,Amazonia
73,2017/07/26 18:06:00,0.0,0.0,0.89,-6.8654899999999985,-59.19679,Amazonia
74,2017/07/23 17:22:00,0.0,0.0,0.85,-6.86521,-59.19826,Amazonia
75,2017/07/13 18:50:00,0.0,0.0,0.77,-7.3052,-73.04479,Amazonia
76,2017/07/27 15:52:22,0.0,0.0,0.86,-6.84,-59.13,Amazonia
77,2017/07/27 05:10:00,0.0,0.0,0.88,-6.52471,-58.5204,Amazonia
78,2017/07/28 18:00:09,0.0,0.0,0.93,-7.07,-59.65,Amazonia
79,2017/07/27 17:47:00,0.0,0.0,0.94,-7.43567,-72.68834,Amazonia
80,2017/07/13 17:11:00,0.0,1.0,0.02,-3.13095,-64.89518000000001,Amazonia
81,2017/07/25 19:52:24,0.0,0.0,0.88,-7.06,-59.79,Amazonia
82,2017/07/31 23:13:15,0.0,0.0,1.0,-9.25143,-65.4734,Amazonia
83,2017/07/27 17:48:00,0.0,0.0,0.27,-3.31505,-62.93613000000001,Amazonia
84,2017/07/28 17:28:00,0.0,0.0,0.89,-8.07435,-61.80106,Amazonia
85,2017/07/15 23:37:43,0.0,0.0,1.0,-9.25,-65.4,Amazonia
86,2017/07/28 17:28:00,0.0,0.0,1.0,-6.987310000000001,-63.11241999999999,Amazonia
87,2017/07/30 18:31:00,0.0,0.0,1.0,-9.23882,-65.44275999999999,Amazonia
88,2017/07/31 18:12:00,0.0,0.0,0.97,-6.82971,-61.95964,Amazonia
89,2017/07/17 17:34:00,0.0,0.0,0.68,-8.07083,-61.80146,Amazonia
90,2017/07/25 22:22:23,0.0,0.0,0.88,-6.95,-59.44,Amazonia
91,2017/07/23 17:22:00,0.0,0.0,1.0,-7.6017800000000015,-63.79688,Amazonia
92,2017/07/21 17:59:00,0.0,0.0,1.0,-8.76105,-67.34531,Amazonia
93,2017/07/28 21:30:11,0.0,0.0,0.76,-7.37,-59.75,Amazonia
